REGION_NAME,STATE/REGION,NAICS,NAICS_LDESC,LEVEL,YEAR,GDP,EST_POP
Vermont,VT,333,Machinery manufacturing,3,2022,417700000.0,647614
Vermont,VT,334,Computer and electronic product manufacturing,3,2022,409700000.0,647614
Vermont,VT,335,"Electrical equipment, appliance, and component manufacturing",3,2022,107400000.0,647614
Vermont,VT,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2022,35500000.0,647614
Vermont,VT,"3364-3466,3369",Other transportation equipment manufacturing,4,2022,231700000.0,647614
Vermont,VT,337,Furniture and related product manufacturing,3,2022,93700000.0,647614
Vermont,VT,339,Miscellaneous manufacturing,3,2022,194700000.0,647614
Vermont,VT,"311-316,322-326",Nondurable goods manufacturing,0,2022,1292900000.0,647614
Vermont,VT,311-312,Food and beverage and tobacco product manufacturing,3,2022,755100000.0,647614
Vermont,VT,313-314,Textile mills and textile product mills,3,2022,13700000.0,647614
Vermont,VT,315-316,"Apparel, leather, and allied product manufacturing",3,2022,73000000.0,647614
Vermont,VT,322,Paper manufacturing,3,2022,92300000.0,647614
Vermont,VT,323,Printing and related support activities,3,2022,49200000.0,647614
Vermont,VT,324,Petroleum and coal products manufacturing,3,2022,25800000.0,647614
Vermont,VT,325,Chemical manufacturing,3,2022,161800000.0,647614
Vermont,VT,326,Plastics and rubber products manufacturing,3,2022,122000000.0,647614
Vermont,VT,42,Wholesale trade,2,2022,2088500000.0,647614
Vermont,VT,44-45,Retail trade,2,2022,3398800000.0,647614
Vermont,VT,48-49,Transportation and warehousing,2,2022,727600000.0,647614
Vermont,VT,481,Air transportation,3,2022,36400000.0,647614
Vermont,VT,482,Rail transportation,3,2022,21700000.0,647614
Vermont,VT,483,Water transportation,3,2022,17500000.0,647614
Vermont,VT,484,Truck transportation,3,2022,296200000.0,647614
Vermont,VT,485,Transit and ground passenger transportation,3,2022,83800000.0,647614
Vermont,VT,486,Pipeline transportation,3,2022,200000.0,647614
Vermont,VT,"487-488,492",Other transportation and support activities,3,2022,204500000.0,647614
Vermont,VT,493,Warehousing and storage,3,2022,67400000.0,647614
Vermont,VT,51,Information,2,2022,1083700000.0,647614
Vermont,VT,511,Publishing industries (except Internet),3,2022,361100000.0,647614
Vermont,VT,512,Motion picture and sound recording industries,3,2022,37800000.0,647614
Vermont,VT,515-517,Broadcasting (except Internet) and telecommunications,3,2022,413700000.0,647614
Vermont,VT,518-519,"Data processing, hosting, and other information services",3,2022,271000000.0,647614
Vermont,VT,"52,53","Finance, insurance, real estate, rental, and leasing",0,2022,7702300000.0,647614
Vermont,VT,52,Finance and insurance,2,2022,2144400000.0,647614
Vermont,VT,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2022,776000000.0,647614
Vermont,VT,523,"Securities, commodity contracts, and other financial investments and related activities",3,2022,245500000.0,647614
Vermont,VT,524,Insurance carriers and related activities,3,2022,1114400000.0,647614
Vermont,VT,525,"Funds, trusts, and other financial vehicles",3,2022,8600000.0,647614
Vermont,VT,53,Real estate and rental and leasing,2,2022,5557900000.0,647614
Vermont,VT,531,Real estate,3,2022,5353600000.0,647614
Vermont,VT,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2022,204200000.0,647614
Vermont,VT,"54,55,56",Professional and business services,0,2022,4917000000.0,647614
Vermont,VT,54,"Professional, scientific, and technical services",2,2022,3168700000.0,647614
Vermont,VT,5411,Legal services,4,2022,471000000.0,647614
Vermont,VT,5415,Computer systems design and related services,4,2022,845200000.0,647614
Vermont,VT,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2022,1852500000.0,647614
Vermont,VT,55,Management of companies and enterprises,2,2022,338100000.0,647614
Vermont,VT,56,Administrative and support and waste management and remediation services,2,2022,1410200000.0,647614
Vermont,VT,561,Administrative and support services,3,2022,1189300000.0,647614
Vermont,VT,562,Waste management and remediation services,3,2022,220900000.0,647614
Vermont,VT,"61,62","Educational services, health care, and social assistance",0,2022,5219100000.0,647614
Vermont,VT,61,Educational services,2,2022,918400000.0,647614
Vermont,VT,62,Health care and social assistance,2,2022,4300800000.0,647614
Vermont,VT,621,Ambulatory health care services,3,2022,1851800000.0,647614
Vermont,VT,622,Hospitals,3,2022,1542400000.0,647614
Vermont,VT,623,Nursing and residential care facilities,3,2022,400000000.0,647614
Vermont,VT,624,Social assistance,3,2022,506500000.0,647614
Vermont,VT,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2022,3060500000.0,647614
Vermont,VT,71,"Arts, entertainment, and recreation",2,2022,505800000.0,647614
Vermont,VT,711-712,"Performing arts, spectator sports, museums, and related activities",3,2022,273700000.0,647614
Vermont,VT,713,"Amusement, gambling, and recreation industries",3,2022,232100000.0,647614
Vermont,VT,72,Accommodation and food services,2,2022,2554700000.0,647614
Vermont,VT,721,Accommodation,3,2022,1512500000.0,647614
Vermont,VT,722,Food services and drinking places,3,2022,1042200000.0,647614
Vermont,VT,81,Other services (except government and government enterprises),2,2022,953700000.0,647614
Vermont,VT,92,Government and government enterprises,2,2022,5444200000.0,647614
Vermont,VT,..2,Federal civilian,1,2022,1194700000.0,647614
Vermont,VT,..3,Military,1,2022,194100000.0,647614
Vermont,VT,..4,State and local,1,2022,4055400000.0,647614
Vermont,VT,"11,21",Natural resources and mining,0,2022,939700000.0,647614
Vermont,VT,"42,44-45",Trade,0,2022,5487400000.0,647614
Vermont,VT,"22,48-49",Transportation and utilities,0,2022,1657700000.0,647614
Vermont,VT,"31-33,51",Manufacturing and information,0,2022,4400300000.0,647614
Vermont,VT,..5,Private goods-producing industries 2/,1,2022,5685600000.0,647614
Vermont,VT,..6,Private services-providing industries 3/,1,2022,30081300000.0,647614
Virginia,VA,..0,All industry total,1,2022,665624700000.0,8681038
Virginia,VA,..1,Private industries,1,2022,555027500000.0,8681038
Virginia,VA,11,"Agriculture, forestry, fishing and hunting",2,2022,3318700000.0,8681038
Virginia,VA,111-112,Farms,3,2022,2776600000.0,8681038
Virginia,VA,113-115,"Forestry, fishing, and related activities",3,2022,542100000.0,8681038
Virginia,VA,21,"Mining, quarrying, and oil and gas extraction",2,2022,2510900000.0,8681038
Virginia,VA,211,Oil and gas extraction,3,2022,97600000.0,8681038
Virginia,VA,212,Mining (except oil and gas),3,2022,2313200000.0,8681038
Virginia,VA,213,Support activities for mining,3,2022,100100000.0,8681038
Virginia,VA,22,Utilities,2,2022,10347100000.0,8681038
Virginia,VA,23,Construction,2,2022,31748300000.0,8681038
Virginia,VA,31-33,Manufacturing,2,2022,47266300000.0,8681038
Virginia,VA,"321,327-339",Durable goods manufacturing,0,2022,21170800000.0,8681038
Virginia,VA,321,Wood product manufacturing,3,2022,2086199999.9999998,8681038
Virginia,VA,327,Nonmetallic mineral product manufacturing,3,2022,1515900000.0,8681038
Virginia,VA,331,Primary metal manufacturing,3,2022,719600000.0,8681038
Virginia,VA,332,Fabricated metal product manufacturing,3,2022,2338100000.0,8681038
Virginia,VA,333,Machinery manufacturing,3,2022,2058400000.0,8681038
Virginia,VA,334,Computer and electronic product manufacturing,3,2022,2304000000.0,8681038
Virginia,VA,335,"Electrical equipment, appliance, and component manufacturing",3,2022,971900000.0,8681038
Virginia,VA,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2022,1742900000.0,8681038
Virginia,VA,"3364-3466,3369",Other transportation equipment manufacturing,4,2022,5624100000.0,8681038
Virginia,VA,337,Furniture and related product manufacturing,3,2022,757500000.0,8681038
Virginia,VA,339,Miscellaneous manufacturing,3,2022,1052000000.0,8681038
Virginia,VA,"311-316,322-326",Nondurable goods manufacturing,0,2022,26095600000.0,8681038
Virginia,VA,311-312,Food and beverage and tobacco product manufacturing,3,2022,17203100000.0,8681038
Virginia,VA,313-314,Textile mills and textile product mills,3,2022,534100000.0,8681038
Virginia,VA,315-316,"Apparel, leather, and allied product manufacturing",3,2022,99700000.0,8681038
Virginia,VA,322,Paper manufacturing,3,2022,1381000000.0,8681038
Virginia,VA,323,Printing and related support activities,3,2022,712500000.0,8681038
Virginia,VA,324,Petroleum and coal products manufacturing,3,2022,326200000.0,8681038
Virginia,VA,325,Chemical manufacturing,3,2022,3657700000.0,8681038
Virginia,VA,326,Plastics and rubber products manufacturing,3,2022,2181200000.0,8681038
Virginia,VA,42,Wholesale trade,2,2022,31959500000.0,8681038
Virginia,VA,44-45,Retail trade,2,2022,39491600000.0,8681038
Virginia,VA,48-49,Transportation and warehousing,2,2022,18966500000.0,8681038
Virginia,VA,481,Air transportation,3,2022,3965000000.0,8681038
Virginia,VA,482,Rail transportation,3,2022,1007400000.0,8681038
Virginia,VA,483,Water transportation,3,2022,936700000.0,8681038
Virginia,VA,484,Truck transportation,3,2022,4525200000.0,8681038
Virginia,VA,485,Transit and ground passenger transportation,3,2022,756300000.0,8681038
Virginia,VA,486,Pipeline transportation,3,2022,90800000.0,8681038
Virginia,VA,"487-488,492",Other transportation and support activities,3,2022,5091100000.0,8681038
Virginia,VA,493,Warehousing and storage,3,2022,2594000000.0,8681038
Virginia,VA,51,Information,2,2022,27349100000.0,8681038
Virginia,VA,511,Publishing industries (except Internet),3,2022,5032800000.0,8681038
Virginia,VA,512,Motion picture and sound recording industries,3,2022,908400000.0,8681038
Virginia,VA,515-517,Broadcasting (except Internet) and telecommunications,3,2022,11045200000.0,8681038
Virginia,VA,518-519,"Data processing, hosting, and other information services",3,2022,10362700000.0,8681038
Virginia,VA,"52,53","Finance, insurance, real estate, rental, and leasing",0,2022,127587000000.0,8681038
Virginia,VA,52,Finance and insurance,2,2022,36908300000.0,8681038
Virginia,VA,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2022,20913200000.0,8681038
Virginia,VA,523,"Securities, commodity contracts, and other financial investments and related activities",3,2022,3934400000.0,8681038
Virginia,VA,524,Insurance carriers and related activities,3,2022,11823000000.0,8681038
Virginia,VA,525,"Funds, trusts, and other financial vehicles",3,2022,237800000.0,8681038
Virginia,VA,53,Real estate and rental and leasing,2,2022,90678700000.0,8681038
Virginia,VA,531,Real estate,3,2022,86016700000.0,8681038
Virginia,VA,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2022,4662000000.0,8681038
Virginia,VA,"54,55,56",Professional and business services,0,2022,126901700000.0,8681038
Virginia,VA,54,"Professional, scientific, and technical services",2,2022,86786800000.0,8681038
Virginia,VA,5411,Legal services,4,2022,7579200000.0,8681038
Virginia,VA,5415,Computer systems design and related services,4,2022,31653100000.0,8681038
Virginia,VA,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2022,47554500000.0,8681038
Virginia,VA,55,Management of companies and enterprises,2,2022,16622099999.999998,8681038
Virginia,VA,56,Administrative and support and waste management and remediation services,2,2022,23492800000.0,8681038
Virginia,VA,561,Administrative and support services,3,2022,22117200000.0,8681038
Virginia,VA,562,Waste management and remediation services,3,2022,1375600000.0,8681038
Virginia,VA,"61,62","Educational services, health care, and social assistance",0,2022,47534500000.0,8681038
Virginia,VA,61,Educational services,2,2022,5815600000.0,8681038
Virginia,VA,62,Health care and social assistance,2,2022,41718800000.0,8681038
Virginia,VA,621,Ambulatory health care services,3,2022,22682200000.0,8681038
Virginia,VA,622,Hospitals,3,2022,11380700000.0,8681038
Virginia,VA,623,Nursing and residential care facilities,3,2022,4136600000.0000005,8681038
Virginia,VA,624,Social assistance,3,2022,3519400000.0,8681038
Virginia,VA,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2022,23299600000.0,8681038
Virginia,VA,71,"Arts, entertainment, and recreation",2,2022,4960400000.0,8681038
Virginia,VA,711-712,"Performing arts, spectator sports, museums, and related activities",3,2022,2749400000.0,8681038
Virginia,VA,713,"Amusement, gambling, and recreation industries",3,2022,2211000000.0,8681038
Virginia,VA,72,Accommodation and food services,2,2022,18339200000.0,8681038
Virginia,VA,721,Accommodation,3,2022,4059600000.0,8681038
Virginia,VA,722,Food services and drinking places,3,2022,14279600000.0,8681038
Virginia,VA,81,Other services (except government and government enterprises),2,2022,16746700000.0,8681038
Virginia,VA,92,Government and government enterprises,2,2022,110597200000.0,8681038
Virginia,VA,..2,Federal civilian,1,2022,39203300000.0,8681038
Virginia,VA,..3,Military,1,2022,20394700000.0,8681038
Virginia,VA,..4,State and local,1,2022,50999300000.0,8681038
Virginia,VA,"11,21",Natural resources and mining,0,2022,5829600000.0,8681038
Virginia,VA,"42,44-45",Trade,0,2022,71451100000.0,8681038
Virginia,VA,"22,48-49",Transportation and utilities,0,2022,29313600000.0,8681038
Virginia,VA,"31-33,51",Manufacturing and information,0,2022,74615400000.0,8681038
Virginia,VA,..5,Private goods-producing industries 2/,1,2022,84844200000.0,8681038
Virginia,VA,..6,Private services-providing industries 3/,1,2022,470183300000.0,8681038
Washington,WA,..0,All industry total,1,2022,741002800000.0,7786828
Washington,WA,..1,Private industries,1,2022,656631400000.0,7786828
Washington,WA,11,"Agriculture, forestry, fishing and hunting",2,2022,9522300000.0,7786828
Washington,WA,111-112,Farms,3,2022,6568600000.0,7786828
Washington,WA,113-115,"Forestry, fishing, and related activities",3,2022,2953700000.0,7786828
Washington,WA,21,"Mining, quarrying, and oil and gas extraction",2,2022,534900000.0,7786828
Washington,WA,211,Oil and gas extraction,3,2022,5200000.0,7786828
Washington,WA,212,Mining (except oil and gas),3,2022,509000000.0,7786828
Washington,WA,213,Support activities for mining,3,2022,20700000.0,7786828
Washington,WA,22,Utilities,2,2022,6747100000.0,7786828
Washington,WA,23,Construction,2,2022,32195300000.0,7786828
Washington,WA,31-33,Manufacturing,2,2022,57703900000.0,7786828
Washington,WA,"321,327-339",Durable goods manufacturing,0,2022,38067900000.0,7786828
Washington,WA,321,Wood product manufacturing,3,2022,2559400000.0,7786828
Washington,WA,327,Nonmetallic mineral product manufacturing,3,2022,1553500000.0,7786828
Washington,WA,331,Primary metal manufacturing,3,2022,789400000.0,7786828
Washington,WA,332,Fabricated metal product manufacturing,3,2022,1941900000.0,7786828
Washington,WA,333,Machinery manufacturing,3,2022,2250200000.0,7786828
Washington,WA,334,Computer and electronic product manufacturing,3,2022,4508600000.0,7786828
Washington,WA,335,"Electrical equipment, appliance, and component manufacturing",3,2022,1148600000.0,7786828
Washington,WA,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2022,751900000.0,7786828
Washington,WA,"3364-3466,3369",Other transportation equipment manufacturing,4,2022,20641800000.0,7786828
Washington,WA,337,Furniture and related product manufacturing,3,2022,436000000.0,7786828
Washington,WA,339,Miscellaneous manufacturing,3,2022,1486400000.0,7786828
Washington,WA,"311-316,322-326",Nondurable goods manufacturing,0,2022,19636000000.0,7786828
Washington,WA,311-312,Food and beverage and tobacco product manufacturing,3,2022,5530500000.0,7786828
Washington,WA,313-314,Textile mills and textile product mills,3,2022,140900000.0,7786828
Washington,WA,315-316,"Apparel, leather, and allied product manufacturing",3,2022,105800000.0,7786828
Washington,WA,322,Paper manufacturing,3,2022,1665500000.0,7786828
Washington,WA,323,Printing and related support activities,3,2022,491100000.0,7786828
Washington,WA,324,Petroleum and coal products manufacturing,3,2022,7976800000.0,7786828
Washington,WA,325,Chemical manufacturing,3,2022,2864400000.0,7786828
Washington,WA,326,Plastics and rubber products manufacturing,3,2022,861000000.0,7786828
Washington,WA,42,Wholesale trade,2,2022,39386600000.0,7786828
Washington,WA,44-45,Retail trade,2,2022,75210200000.0,7786828
Washington,WA,48-49,Transportation and warehousing,2,2022,22334500000.0,7786828
Washington,WA,481,Air transportation,3,2022,4925300000.0,7786828
Washington,WA,482,Rail transportation,3,2022,1171800000.0,7786828
Washington,WA,483,Water transportation,3,2022,931700000.0,7786828
Washington,WA,484,Truck transportation,3,2022,5176700000.0,7786828
Washington,WA,485,Transit and ground passenger transportation,3,2022,1420100000.0,7786828
Washington,WA,486,Pipeline transportation,3,2022,98900000.0,7786828
Washington,WA,"487-488,492",Other transportation and support activities,3,2022,6410600000.0,7786828
Washington,WA,493,Warehousing and storage,3,2022,2199400000.0,7786828
Washington,WA,51,Information,2,2022,113182100000.0,7786828
Washington,WA,511,Publishing industries (except Internet),3,2022,66432000000.0,7786828
Washington,WA,512,Motion picture and sound recording industries,3,2022,1031099999.9999999,7786828
Washington,WA,515-517,Broadcasting (except Internet) and telecommunications,3,2022,12686400000.0,7786828
Washington,WA,518-519,"Data processing, hosting, and other information services",3,2022,33032500000.0,7786828
Washington,WA,"52,53","Finance, insurance, real estate, rental, and leasing",0,2022,124894900000.0,7786828
Washington,WA,52,Finance and insurance,2,2022,27616800000.0,7786828
Washington,WA,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2022,12422400000.0,7786828
Washington,WA,523,"Securities, commodity contracts, and other financial investments and related activities",3,2022,3646900000.0,7786828
Washington,WA,524,Insurance carriers and related activities,3,2022,11163800000.0,7786828
Washington,WA,525,"Funds, trusts, and other financial vehicles",3,2022,383700000.0,7786828
Washington,WA,53,Real estate and rental and leasing,2,2022,97278100000.0,7786828
Washington,WA,531,Real estate,3,2022,89333500000.0,7786828
Washington,WA,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2022,7944600000.0,7786828
Washington,WA,"54,55,56",Professional and business services,0,2022,87526400000.0,7786828
Washington,WA,54,"Professional, scientific, and technical services",2,2022,57058800000.0,7786828
Washington,WA,5411,Legal services,4,2022,8314200000.000001,7786828
Washington,WA,5415,Computer systems design and related services,4,2022,17453900000.0,7786828
Washington,WA,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2022,31290600000.0,7786828
Washington,WA,55,Management of companies and enterprises,2,2022,9698400000.0,7786828
Washington,WA,56,Administrative and support and waste management and remediation services,2,2022,20769200000.0,7786828
Washington,WA,561,Administrative and support services,3,2022,16916000000.0,7786828
Washington,WA,562,Waste management and remediation services,3,2022,3853200000.0,7786828
Washington,WA,"61,62","Educational services, health care, and social assistance",0,2022,46769200000.0,7786828
Washington,WA,61,Educational services,2,2022,3898200000.0,7786828
Washington,WA,62,Health care and social assistance,2,2022,42871000000.0,7786828
Washington,WA,621,Ambulatory health care services,3,2022,20531800000.0,7786828
Washington,WA,622,Hospitals,3,2022,12577900000.0,7786828
Washington,WA,623,Nursing and residential care facilities,3,2022,3719300000.0,7786828
Washington,WA,624,Social assistance,3,2022,6042000000.0,7786828
Washington,WA,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2022,26068100000.0,7786828
Washington,WA,71,"Arts, entertainment, and recreation",2,2022,5557100000.0,7786828
Washington,WA,711-712,"Performing arts, spectator sports, museums, and related activities",3,2022,2624800000.0,7786828
Washington,WA,713,"Amusement, gambling, and recreation industries",3,2022,2932300000.0,7786828
Washington,WA,72,Accommodation and food services,2,2022,20511000000.0,7786828
Washington,WA,721,Accommodation,3,2022,5001600000.0,7786828
Washington,WA,722,Food services and drinking places,3,2022,15509400000.0,7786828
Washington,WA,81,Other services (except government and government enterprises),2,2022,14556100000.0,7786828
Washington,WA,92,Government and government enterprises,2,2022,84371400000.0,7786828
Washington,WA,..2,Federal civilian,1,2022,14334300000.0,7786828
Washington,WA,..3,Military,1,2022,8422600000.0,7786828
Washington,WA,..4,State and local,1,2022,61614500000.0,7786828
Washington,WA,"11,21",Natural resources and mining,0,2022,10057200000.0,7786828
Washington,WA,"42,44-45",Trade,0,2022,114596800000.0,7786828
Washington,WA,"22,48-49",Transportation and utilities,0,2022,29081600000.0,7786828
Washington,WA,"31-33,51",Manufacturing and information,0,2022,170886000000.0,7786828
Washington,WA,..5,Private goods-producing industries 2/,1,2022,99956400000.0,7786828
Washington,WA,..6,Private services-providing industries 3/,1,2022,556675100000.0,7786828
West Virginia,WV,..0,All industry total,1,2022,98824100000.0,1774003
West Virginia,WV,..1,Private industries,1,2022,84607700000.0,1774003
West Virginia,WV,11,"Agriculture, forestry, fishing and hunting",2,2022,669500000.0,1774003
West Virginia,WV,111-112,Farms,3,2022,537500000.0,1774003
West Virginia,WV,113-115,"Forestry, fishing, and related activities",3,2022,132000000.0,1774003
West Virginia,WV,21,"Mining, quarrying, and oil and gas extraction",2,2022,17295700000.0,1774003
West Virginia,WV,211,Oil and gas extraction,3,2022,7964300000.0,1774003
West Virginia,WV,212,Mining (except oil and gas),3,2022,8445400000.0,1774003
West Virginia,WV,213,Support activities for mining,3,2022,886000000.0,1774003
West Virginia,WV,22,Utilities,2,2022,2686000000.0,1774003
West Virginia,WV,23,Construction,2,2022,3519300000.0,1774003
West Virginia,WV,31-33,Manufacturing,2,2022,8611100000.0,1774003
West Virginia,WV,"321,327-339",Durable goods manufacturing,0,2022,3924300000.0,1774003
West Virginia,WV,321,Wood product manufacturing,3,2022,643900000.0,1774003
West Virginia,WV,327,Nonmetallic mineral product manufacturing,3,2022,383800000.0,1774003
West Virginia,WV,331,Primary metal manufacturing,3,2022,794600000.0,1774003
West Virginia,WV,332,Fabricated metal product manufacturing,3,2022,497500000.0,1774003
West Virginia,WV,333,Machinery manufacturing,3,2022,189800000.0,1774003
West Virginia,WV,334,Computer and electronic product manufacturing,3,2022,46700000.0,1774003
West Virginia,WV,335,"Electrical equipment, appliance, and component manufacturing",3,2022,51600000.0,1774003
West Virginia,WV,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2022,736400000.0,1774003
West Virginia,WV,"3364-3466,3369",Other transportation equipment manufacturing,4,2022,353000000.0,1774003
West Virginia,WV,337,Furniture and related product manufacturing,3,2022,73500000.0,1774003
West Virginia,WV,339,Miscellaneous manufacturing,3,2022,153500000.0,1774003
West Virginia,WV,"311-316,322-326",Nondurable goods manufacturing,0,2022,4686800000.0,1774003
West Virginia,WV,311-312,Food and beverage and tobacco product manufacturing,3,2022,428700000.0,1774003
West Virginia,WV,313-314,Textile mills and textile product mills,3,2022,6200000.0,1774003
West Virginia,WV,315-316,"Apparel, leather, and allied product manufacturing",3,2022,5600000.0,1774003
West Virginia,WV,322,Paper manufacturing,3,2022,76100000.0,1774003
West Virginia,WV,323,Printing and related support activities,3,2022,98000000.0,1774003
West Virginia,WV,324,Petroleum and coal products manufacturing,3,2022,517799999.99999994,1774003
West Virginia,WV,325,Chemical manufacturing,3,2022,3118600000.0,1774003
West Virginia,WV,326,Plastics and rubber products manufacturing,3,2022,435900000.0,1774003
West Virginia,WV,42,Wholesale trade,2,2022,4436200000.0,1774003
West Virginia,WV,44-45,Retail trade,2,2022,6881300000.0,1774003
West Virginia,WV,48-49,Transportation and warehousing,2,2022,2801900000.0,1774003
West Virginia,WV,481,Air transportation,3,2022,40900000.0,1774003
West Virginia,WV,482,Rail transportation,3,2022,530900000.0,1774003
West Virginia,WV,483,Water transportation,3,2022,50000000.0,1774003
West Virginia,WV,484,Truck transportation,3,2022,973300000.0,1774003
West Virginia,WV,485,Transit and ground passenger transportation,3,2022,31700000.0,1774003
West Virginia,WV,486,Pipeline transportation,3,2022,292900000.0,1774003
West Virginia,WV,"487-488,492",Other transportation and support activities,3,2022,646600000.0,1774003
West Virginia,WV,493,Warehousing and storage,3,2022,235600000.0,1774003
West Virginia,WV,51,Information,2,2022,1746500000.0,1774003
West Virginia,WV,511,Publishing industries (except Internet),3,2022,287900000.0,1774003
West Virginia,WV,512,Motion picture and sound recording industries,3,2022,30400000.0,1774003
West Virginia,WV,515-517,Broadcasting (except Internet) and telecommunications,3,2022,1127600000.0,1774003
West Virginia,WV,518-519,"Data processing, hosting, and other information services",3,2022,300500000.0,1774003
West Virginia,WV,"52,53","Finance, insurance, real estate, rental, and leasing",0,2022,13097000000.0,1774003
West Virginia,WV,52,Finance and insurance,2,2022,3375800000.0,1774003
West Virginia,WV,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2022,1389700000.0,1774003
West Virginia,WV,523,"Securities, commodity contracts, and other financial investments and related activities",3,2022,193900000.0,1774003
West Virginia,WV,524,Insurance carriers and related activities,3,2022,1780400000.0,1774003
West Virginia,WV,525,"Funds, trusts, and other financial vehicles",3,2022,11800000.0,1774003
West Virginia,WV,53,Real estate and rental and leasing,2,2022,9721200000.0,1774003
West Virginia,WV,531,Real estate,3,2022,9118600000.0,1774003
West Virginia,WV,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2022,602600000.0,1774003
West Virginia,WV,"54,55,56",Professional and business services,0,2022,7275500000.0,1774003
West Virginia,WV,54,"Professional, scientific, and technical services",2,2022,3686700000.0,1774003
West Virginia,WV,5411,Legal services,4,2022,1034000000.0,1774003
West Virginia,WV,5415,Computer systems design and related services,4,2022,670400000.0,1774003
West Virginia,WV,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2022,1982200000.0,1774003
West Virginia,WV,55,Management of companies and enterprises,2,2022,918300000.0,1774003
West Virginia,WV,56,Administrative and support and waste management and remediation services,2,2022,2670600000.0,1774003
West Virginia,WV,561,Administrative and support services,3,2022,2335000000.0,1774003
West Virginia,WV,562,Waste management and remediation services,3,2022,335600000.0,1774003
West Virginia,WV,"61,62","Educational services, health care, and social assistance",0,2022,10221100000.0,1774003
West Virginia,WV,61,Educational services,2,2022,448700000.0,1774003
West Virginia,WV,62,Health care and social assistance,2,2022,9772400000.0,1774003
West Virginia,WV,621,Ambulatory health care services,3,2022,3904100000.0,1774003
West Virginia,WV,622,Hospitals,3,2022,4202600000.0000005,1774003
West Virginia,WV,623,Nursing and residential care facilities,3,2022,930800000.0,1774003
West Virginia,WV,624,Social assistance,3,2022,734800000.0,1774003
West Virginia,WV,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2022,3409600000.0,1774003
West Virginia,WV,71,"Arts, entertainment, and recreation",2,2022,501500000.0,1774003
West Virginia,WV,711-712,"Performing arts, spectator sports, museums, and related activities",3,2022,128300000.00000001,1774003
West Virginia,WV,713,"Amusement, gambling, and recreation industries",3,2022,373200000.0,1774003
West Virginia,WV,72,Accommodation and food services,2,2022,2908100000.0,1774003
West Virginia,WV,721,Accommodation,3,2022,909800000.0,1774003
West Virginia,WV,722,Food services and drinking places,3,2022,1998300000.0,1774003
West Virginia,WV,81,Other services (except government and government enterprises),2,2022,1957000000.0,1774003
West Virginia,WV,92,Government and government enterprises,2,2022,14216400000.0,1774003
West Virginia,WV,..2,Federal civilian,1,2022,4164200000.0,1774003
West Virginia,WV,..3,Military,1,2022,435000000.0,1774003
West Virginia,WV,..4,State and local,1,2022,9617100000.0,1774003
West Virginia,WV,"11,21",Natural resources and mining,0,2022,17965200000.0,1774003
West Virginia,WV,"42,44-45",Trade,0,2022,11317500000.0,1774003
West Virginia,WV,"22,48-49",Transportation and utilities,0,2022,5487900000.0,1774003
West Virginia,WV,"31-33,51",Manufacturing and information,0,2022,10357500000.0,1774003
West Virginia,WV,..5,Private goods-producing industries 2/,1,2022,30095500000.0,1774003
West Virginia,WV,..6,Private services-providing industries 3/,1,2022,54512200000.0,1774003
Wisconsin,WI,..0,All industry total,1,2022,403570300000.0,5903472
Wisconsin,WI,..1,Private industries,1,2022,362635600000.0,5903472
Wisconsin,WI,11,"Agriculture, forestry, fishing and hunting",2,2022,7929100000.0,5903472
Wisconsin,WI,111-112,Farms,3,2022,7159300000.0,5903472
Wisconsin,WI,113-115,"Forestry, fishing, and related activities",3,2022,769800000.0,5903472
Wisconsin,WI,21,"Mining, quarrying, and oil and gas extraction",2,2022,1032800000.0,5903472
Wisconsin,WI,211,Oil and gas extraction,3,2022,0.0,5903472
Wisconsin,WI,212,Mining (except oil and gas),3,2022,974900000.0,5903472
Wisconsin,WI,213,Support activities for mining,3,2022,58000000.0,5903472
Wisconsin,WI,22,Utilities,2,2022,6368000000.0,5903472
Wisconsin,WI,23,Construction,2,2022,17529000000.0,5903472
Wisconsin,WI,31-33,Manufacturing,2,2022,67427600000.00001,5903472
Wisconsin,WI,"321,327-339",Durable goods manufacturing,0,2022,38305500000.0,5903472
