YEAR,STATE/REGION,GDP_EXP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2018,HI,1974854,Hawaii,337,Furniture and related product manufacturing,3,32100000.0,1423102,1423102
2018,IA,150168144,Iowa,337,Furniture and related product manufacturing,3,796200000.0,3149900,3149900
2018,ID,13584268,Idaho,337,Furniture and related product manufacturing,3,104300000.0,1752074,1752074
2018,IL,368588556,Illinois,337,Furniture and related product manufacturing,3,1099600000.0,12724685,12724685
2018,IN,218759706,Indiana,337,Furniture and related product manufacturing,3,2201000000.0,6698481,6698481
2018,KS,23939160,Kansas,337,Furniture and related product manufacturing,3,191300000.0,2912748,2912748
2018,KY,89958156,Kentucky,337,Furniture and related product manufacturing,3,282800000.0,4464273,4464273
2018,LA,9139102,Louisiana,337,Furniture and related product manufacturing,3,58200000.0,4664450,4664450
2018,MA,165014164,Massachusetts,337,Furniture and related product manufacturing,3,337800000.0,6885720,6885720
2018,MD,191256042,Maryland,337,Furniture and related product manufacturing,3,406600000.0,6042153,6042153
2018,ME,15523232,Maine,337,Furniture and related product manufacturing,3,71000000.0,1340123,1340123
2018,MI,1313363424,Michigan,337,Furniture and related product manufacturing,3,2329100000.0,9987286,9987286
2018,MN,160626754,Minnesota,337,Furniture and related product manufacturing,3,821200000.0,5608762,5608762
2018,MO,82093938,Missouri,337,Furniture and related product manufacturing,3,571000000.0,6125986,6125986
2018,MS,214725962,Mississippi,337,Furniture and related product manufacturing,3,1009800000.0,2982879,2982879
2018,MT,4211942,Montana,337,Furniture and related product manufacturing,3,33800000.0,1061818,1061818
2018,NC,545089022,North Carolina,337,Furniture and related product manufacturing,3,2315400000.0,10391358,10391358
2018,ND,8433122,North Dakota,337,Furniture and related product manufacturing,3,47500000.0,760062,760062
2018,NE,26881474,Nebraska,337,Furniture and related product manufacturing,3,93300000.0,1925512,1925512
2018,NH,9565574,New Hampshire,337,Furniture and related product manufacturing,3,54500000.0,1355064,1355064
2018,NJ,247729746,New Jersey,337,Furniture and related product manufacturing,3,515299999.99999994,8891730,8891730
2018,NM,31644664,New Mexico,337,Furniture and related product manufacturing,3,26300000.0,2093754,2093754
2018,NV,18525236,Nevada,337,Furniture and related product manufacturing,3,138000000.0,3030725,3030725
2018,NY,357755492,New York,337,Furniture and related product manufacturing,3,843700000.0,19544098,19544098
2018,OH,399147430,Ohio,337,Furniture and related product manufacturing,3,1091300000.0,11680892,11680892
2018,OK,10527230,Oklahoma,337,Furniture and related product manufacturing,3,96000000.0,3943488,3943488
2018,OR,54124880,Oregon,337,Furniture and related product manufacturing,3,411900000.0,4183538,4183538
2018,PA,281143292,Pennsylvania,337,Furniture and related product manufacturing,3,1283600000.0,12809107,12809107
2018,RI,13236856,Rhode Island,337,Furniture and related product manufacturing,3,70800000.0,1059338,1059338
2018,SC,73420256,South Carolina,337,Furniture and related product manufacturing,3,399400000.0,5091702,5091702
2018,SD,3773238,South Dakota,337,Furniture and related product manufacturing,3,162000000.0,879386,879386
2018,TN,192310974,Tennessee,337,Furniture and related product manufacturing,3,541500000.0,6778180,6778180
2018,TX,1089753820,Texas,337,Furniture and related product manufacturing,3,1644100000.0,28624564,28624564
2018,UT,61753760,Utah,337,Furniture and related product manufacturing,3,559100000.0,3155153,3155153
2018,VA,279422522,Virginia,337,Furniture and related product manufacturing,3,783400000.0,8510920,8510920
2018,VT,17537730,Vermont,337,Furniture and related product manufacturing,3,71700000.0,624802,624802
2018,WA,334925468,Washington,337,Furniture and related product manufacturing,3,410200000.0,7526793,7526793
2018,WI,289370536,Wisconsin,337,Furniture and related product manufacturing,3,1037900000.0000001,5809319,5809319
2018,WV,2970796,West Virginia,337,Furniture and related product manufacturing,3,68000000.0,1805953,1805953
2018,WY,349768,Wyoming,337,Furniture and related product manufacturing,3,6700000.0,579054,579054
2019,AK,286644,Alaska,337,Furniture and related product manufacturing,3,9500000.0,733603,733603
2019,AL,48897802,Alabama,337,Furniture and related product manufacturing,3,846500000.0,4907965,4907965
2019,AR,36997206,Arkansas,337,Furniture and related product manufacturing,3,239700000.0,3020985,3020985
2019,AZ,112582722,Arizona,337,Furniture and related product manufacturing,3,440600000.0,7291843,7291843
2019,CA,1137666104,California,337,Furniture and related product manufacturing,3,3026300000.0,39437610,39437610
2019,CO,77305516,Colorado,337,Furniture and related product manufacturing,3,532100000.0,5758486,5758486
2019,CT,60397752,Connecticut,337,Furniture and related product manufacturing,3,188800000.0,3566022,3566022
2019,DE,6392612,Delaware,337,Furniture and related product manufacturing,3,73200000.0,976668,976668
2019,FL,514729662,Florida,337,Furniture and related product manufacturing,3,842100000.0,21492056,21492056
2019,GA,192501474,Georgia,337,Furniture and related product manufacturing,3,938400000.0,10628020,10628020
2019,HI,516712,Hawaii,337,Furniture and related product manufacturing,3,33500000.0,1415615,1415615
2019,IA,151688088,Iowa,337,Furniture and related product manufacturing,3,789300000.0,3159596,3159596
2019,ID,9638264,Idaho,337,Furniture and related product manufacturing,3,106100000.0,1789060,1789060
2019,IL,344299872,Illinois,337,Furniture and related product manufacturing,3,1143700000.0,12667017,12667017
2019,IN,194742236,Indiana,337,Furniture and related product manufacturing,3,2058199999.9999998,6731010,6731010
2019,KS,18529828,Kansas,337,Furniture and related product manufacturing,3,188700000.0,2912635,2912635
2019,KY,81543952,Kentucky,337,Furniture and related product manufacturing,3,254500000.0,4472345,4472345
2019,LA,3733376,Louisiana,337,Furniture and related product manufacturing,3,50300000.0,4658285,4658285
2019,MA,132005180,Massachusetts,337,Furniture and related product manufacturing,3,377000000.0,6894883,6894883
2019,MD,185643904,Maryland,337,Furniture and related product manufacturing,3,346900000.0,6054954,6054954
2019,ME,14035596,Maine,337,Furniture and related product manufacturing,3,76300000.0,1345770,1345770
2019,MI,1396184414,Michigan,337,Furniture and related product manufacturing,3,2426200000.0,9984795,9984795
2019,MN,172591288,Minnesota,337,Furniture and related product manufacturing,3,879500000.0,5640053,5640053
2019,MO,73583218,Missouri,337,Furniture and related product manufacturing,3,501100000.0,6140475,6140475
2019,MS,203107112,Mississippi,337,Furniture and related product manufacturing,3,1037300000.0,2978227,2978227
2019,MT,2921498,Montana,337,Furniture and related product manufacturing,3,34500000.0,1070123,1070123
2019,NC,476467694,North Carolina,337,Furniture and related product manufacturing,3,2206600000.0,10501384,10501384
2019,ND,6814446,North Dakota,337,Furniture and related product manufacturing,3,56100000.0,763724,763724
2019,NE,28547556,Nebraska,337,Furniture and related product manufacturing,3,97900000.0,1932571,1932571
2019,NH,27657892,New Hampshire,337,Furniture and related product manufacturing,3,55100000.0,1360783,1360783
2019,NJ,228421226,New Jersey,337,Furniture and related product manufacturing,3,592100000.0,8891258,8891258
2019,NM,31069132,New Mexico,337,Furniture and related product manufacturing,3,30500000.0,2099634,2099634
2019,NV,22896772,Nevada,337,Furniture and related product manufacturing,3,186300000.0,3090771,3090771
2019,NY,396724316,New York,337,Furniture and related product manufacturing,3,954300000.0,19463131,19463131
2019,OH,419351842,Ohio,337,Furniture and related product manufacturing,3,1057900000.0000001,11696507,11696507
2019,OK,10963700,Oklahoma,337,Furniture and related product manufacturing,3,122800000.0,3960676,3960676
2019,OR,62190488,Oregon,337,Furniture and related product manufacturing,3,395600000.0,4216116,4216116
2019,PA,234928184,Pennsylvania,337,Furniture and related product manufacturing,3,1307200000.0,12798883,12798883
2019,RI,14236292,Rhode Island,337,Furniture and related product manufacturing,3,64200000.0,1058158,1058158
2019,SC,142500046,South Carolina,337,Furniture and related product manufacturing,3,467900000.0,5157702,5157702
2019,SD,3407200,South Dakota,337,Furniture and related product manufacturing,3,134300000.0,887127,887127
2019,TN,181784402,Tennessee,337,Furniture and related product manufacturing,3,583400000.0,6830325,6830325
2019,TX,996308032,Texas,337,Furniture and related product manufacturing,3,1677900000.0,28986794,28986794
2019,UT,64983948,Utah,337,Furniture and related product manufacturing,3,601600000.0,3203383,3203383
2019,VA,226452956,Virginia,337,Furniture and related product manufacturing,3,796400000.0,8556642,8556642
2019,VT,21276190,Vermont,337,Furniture and related product manufacturing,3,68900000.0,624046,624046
2019,WA,301188488,Washington,337,Furniture and related product manufacturing,3,408800000.0,7614024,7614024
2019,WI,274686182,Wisconsin,337,Furniture and related product manufacturing,3,994200000.0,5824581,5824581
2019,WV,11640258,West Virginia,337,Furniture and related product manufacturing,3,65500000.0,1795263,1795263
2019,WY,124500,Wyoming,337,Furniture and related product manufacturing,3,7600000.0,580116,580116
2020,AK,281470,Alaska,337,Furniture and related product manufacturing,3,9500000.0,732906,732906
2020,AL,34899888,Alabama,337,Furniture and related product manufacturing,3,870100000.0,5032962,5032962
2020,AR,31694838,Arkansas,337,Furniture and related product manufacturing,3,192100000.0,3014399,3014399
2020,AZ,83369420,Arizona,337,Furniture and related product manufacturing,3,494200000.0,7186647,7186647
2020,CA,1219393150,California,337,Furniture and related product manufacturing,3,2613800000.0,39527808,39527808
2020,CO,49504408,Colorado,337,Furniture and related product manufacturing,3,533799999.99999994,5786873,5786873
2020,CT,51950692,Connecticut,337,Furniture and related product manufacturing,3,205200000.0,3579643,3579643
2020,DE,8046068,Delaware,337,Furniture and related product manufacturing,3,106700000.0,991890,991890
2020,FL,363552812,Florida,337,Furniture and related product manufacturing,3,788900000.0,21591325,21591325
2020,GA,177762716,Georgia,337,Furniture and related product manufacturing,3,907300000.0,10732595,10732595
2020,HI,1276342,Hawaii,337,Furniture and related product manufacturing,3,31400000.0,1451130,1451130
2020,IA,108977690,Iowa,337,Furniture and related product manufacturing,3,868000000.0,3191081,3191081
2020,ID,16703938,Idaho,337,Furniture and related product manufacturing,3,117500000.0,1849328,1849328
2020,IL,329304844,Illinois,337,Furniture and related product manufacturing,3,1077900000.0,12795348,12795348
2020,IN,153006162,Indiana,337,Furniture and related product manufacturing,3,1958200000.0,6790290,6790290
2020,KS,19604476,Kansas,337,Furniture and related product manufacturing,3,193600000.0,2938274,2938274
2020,KY,154743698,Kentucky,337,Furniture and related product manufacturing,3,285900000.0,4508271,4508271
2020,LA,3505588,Louisiana,337,Furniture and related product manufacturing,3,65599999.99999999,4652145,4652145
2020,MA,90249736,Massachusetts,337,Furniture and related product manufacturing,3,307400000.0,6985320,6985320
2020,MD,183534360,Maryland,337,Furniture and related product manufacturing,3,331300000.0,6178387,6178387
2020,ME,8045810,Maine,337,Furniture and related product manufacturing,3,86200000.0,1364546,1364546
2020,MI,956088452,Michigan,337,Furniture and related product manufacturing,3,2193200000.0,10072294,10072294
2020,MN,143778306,Minnesota,337,Furniture and related product manufacturing,3,906200000.0,5710562,5710562
2020,MO,84980864,Missouri,337,Furniture and related product manufacturing,3,465900000.0,6155074,6155074
2020,MS,134402194,Mississippi,337,Furniture and related product manufacturing,3,928200000.0,2958385,2958385
2020,MT,2563654,Montana,337,Furniture and related product manufacturing,3,33700000.0,1087156,1087156
2020,NC,337633978,North Carolina,337,Furniture and related product manufacturing,3,2150200000.0,10450215,10450215
2020,ND,8151952,North Dakota,337,Furniture and related product manufacturing,3,69400000.0,779612,779612
2020,NE,20510828,Nebraska,337,Furniture and related product manufacturing,3,78900000.0,1963318,1963318
2020,NH,20251174,New Hampshire,337,Furniture and related product manufacturing,3,50600000.0,1378752,1378752
2020,NJ,223119664,New Jersey,337,Furniture and related product manufacturing,3,526299999.99999994,9270476,9270476
2020,NM,34401878,New Mexico,337,Furniture and related product manufacturing,3,33100000.0,2118446,2118446
2020,NV,22794802,Nevada,337,Furniture and related product manufacturing,3,136700000.0,3116851,3116851
2020,NY,274197498,New York,337,Furniture and related product manufacturing,3,778100000.0,20122262,20122262
2020,OH,334510080,Ohio,337,Furniture and related product manufacturing,3,1078800000.0,11798534,11798534
2020,OK,7535832,Oklahoma,337,Furniture and related product manufacturing,3,135800000.0,3965243,3965243
2020,OR,51652160,Oregon,337,Furniture and related product manufacturing,3,392500000.0,4243544,4243544
2020,PA,231854122,Pennsylvania,337,Furniture and related product manufacturing,3,1151600000.0,12995576,12995576
2020,RI,13231868,Rhode Island,337,Furniture and related product manufacturing,3,71900000.0,1096487,1096487
2020,SC,86205288,South Carolina,337,Furniture and related product manufacturing,3,597900000.0,5131992,5131992
2020,SD,3332306,South Dakota,337,Furniture and related product manufacturing,3,150400000.0,887808,887808
2020,TN,138640842,Tennessee,337,Furniture and related product manufacturing,3,670600000.0,6927736,6927736
2020,TX,745235320,Texas,337,Furniture and related product manufacturing,3,1992700000.0,29237895,29237895
2020,UT,55648812,Utah,337,Furniture and related product manufacturing,3,717000000.0,3283970,3283970
2020,VA,152388340,Virginia,337,Furniture and related product manufacturing,3,689600000.0,8637303,8637303
2020,VT,8885124,Vermont,337,Furniture and related product manufacturing,3,67000000.0,642965,642965
2020,WA,231416222,Washington,337,Furniture and related product manufacturing,3,362300000.0,7726812,7726812
2020,WI,240720820,Wisconsin,337,Furniture and related product manufacturing,3,952400000.0,5897371,5897371
2020,WV,3167422,West Virginia,337,Furniture and related product manufacturing,3,67200000.0,1791670,1791670
2020,WY,251164,Wyoming,337,Furniture and related product manufacturing,3,8400000.0,577669,577669
2021,AK,381678,Alaska,337,Furniture and related product manufacturing,3,9800000.0,734590,734590
2021,AL,40913024,Alabama,337,Furniture and related product manufacturing,3,760500000.0,5050058,5050058
2021,AR,36286488,Arkansas,337,Furniture and related product manufacturing,3,231900000.0,3027127,3027127
2021,AZ,79606602,Arizona,337,Furniture and related product manufacturing,3,493200000.0,7274022,7274022
2021,CA,1279136516,California,337,Furniture and related product manufacturing,3,2743600000.0,39152927,39152927
2021,CO,27747664,Colorado,337,Furniture and related product manufacturing,3,525200000.00000006,5814368,5814368
2021,CT,69621116,Connecticut,337,Furniture and related product manufacturing,3,215300000.0,3607765,3607765
2021,DE,7470976,Delaware,337,Furniture and related product manufacturing,3,101500000.0,1005130,1005130
2021,FL,463400214,Florida,337,Furniture and related product manufacturing,3,845400000.0,21836698,21836698
2021,GA,192810202,Georgia,337,Furniture and related product manufacturing,3,911500000.0,10793038,10793038
2021,HI,2191162,Hawaii,337,Furniture and related product manufacturing,3,29400000.0,1446909,1446909
2021,IA,118864534,Iowa,337,Furniture and related product manufacturing,3,656200000.0,3199037,3199037
2021,ID,6088208,Idaho,337,Furniture and related product manufacturing,3,123200000.0,1904855,1904855
2021,IL,420798178,Illinois,337,Furniture and related product manufacturing,3,1054200000.0,12703354,12703354
2021,IN,157958272,Indiana,337,Furniture and related product manufacturing,3,2088400000.0,6814223,6814223
2021,KS,20772788,Kansas,337,Furniture and related product manufacturing,3,235300000.0,2938966,2938966
2021,KY,300866040,Kentucky,337,Furniture and related product manufacturing,3,289500000.0,4508348,4508348
2021,LA,4306364,Louisiana,337,Furniture and related product manufacturing,3,77000000.0,4628595,4628595
2021,MA,89422000,Massachusetts,337,Furniture and related product manufacturing,3,305800000.0,6996721,6996721
2021,MD,194506468,Maryland,337,Furniture and related product manufacturing,3,260800000.0,6176035,6176035
2021,ME,10852626,Maine,337,Furniture and related product manufacturing,3,98000000.0,1379009,1379009
2021,MI,952757498,Michigan,337,Furniture and related product manufacturing,3,2114900000.0,10042362,10042362
2021,MN,132800856,Minnesota,337,Furniture and related product manufacturing,3,910900000.0,5714055,5714055
2021,MO,112606236,Missouri,337,Furniture and related product manufacturing,3,505000000.0,6172551,6172551
2021,MS,156360944,Mississippi,337,Furniture and related product manufacturing,3,1033900000.0000001,2947603,2947603
2021,MT,2909648,Montana,337,Furniture and related product manufacturing,3,41800000.0,1106416,1106416
2021,NC,389496066,North Carolina,337,Furniture and related product manufacturing,3,2333700000.0,10565503,10565503
2021,ND,10293302,North Dakota,337,Furniture and related product manufacturing,3,60800000.0,777977,777977
2021,NE,28088940,Nebraska,337,Furniture and related product manufacturing,3,90300000.0,1964697,1964697
2021,NH,10744430,New Hampshire,337,Furniture and related product manufacturing,3,52100000.0,1387907,1387907
2021,NJ,269524516,New Jersey,337,Furniture and related product manufacturing,3,585700000.0,9266509,9266509
2021,NM,37360680,New Mexico,337,Furniture and related product manufacturing,3,37300000.0,2117300,2117300
2021,NV,24525776,Nevada,337,Furniture and related product manufacturing,3,136000000.0,3148472,3148472
2021,NY,270570844,New York,337,Furniture and related product manufacturing,3,768100000.0,19835345,19835345
2021,OH,330553284,Ohio,337,Furniture and related product manufacturing,3,1101700000.0,11761443,11761443
2021,OK,8883034,Oklahoma,337,Furniture and related product manufacturing,3,136400000.0,3992760,3992760
2021,OR,70640224,Oregon,337,Furniture and related product manufacturing,3,381900000.0,4254691,4254691
2021,PA,248311482,Pennsylvania,337,Furniture and related product manufacturing,3,1258000000.0,13016628,13016628
2021,RI,13481922,Rhode Island,337,Furniture and related product manufacturing,3,72900000.0,1097381,1097381
2021,SC,97378376,South Carolina,337,Furniture and related product manufacturing,3,611000000.0,5194346,5194346
2021,SD,5325700,South Dakota,337,Furniture and related product manufacturing,3,146600000.0,896303,896303
2021,TN,168410040,Tennessee,337,Furniture and related product manufacturing,3,646300000.0,6966687,6966687
2021,TX,776226694,Texas,337,Furniture and related product manufacturing,3,1912000000.0,29572672,29572672
2021,UT,75120978,Utah,337,Furniture and related product manufacturing,3,911400000.0,3339874,3339874
2021,VA,168998616,Virginia,337,Furniture and related product manufacturing,3,749700000.0,8660007,8660007
2021,VT,11956746,Vermont,337,Furniture and related product manufacturing,3,74000000.0,647238,647238
2021,WA,265437640,Washington,337,Furniture and related product manufacturing,3,380600000.0,7744316,7744316
2021,WI,317935784,Wisconsin,337,Furniture and related product manufacturing,3,933100000.0,5882128,5882128
2021,WV,2015718,West Virginia,337,Furniture and related product manufacturing,3,66800000.0,1785921,1785921
2021,WY,104682,Wyoming,337,Furniture and related product manufacturing,3,9100000.0,579662,579662
2022,AK,207046,Alaska,337,Furniture and related product manufacturing,3,11200000.0,733659,733659
2022,AL,43151084,Alabama,337,Furniture and related product manufacturing,3,897800000.0,5076868,5076868
2022,AR,39251848,Arkansas,337,Furniture and related product manufacturing,3,207700000.0,3047429,3047429
2022,AZ,44085300,Arizona,337,Furniture and related product manufacturing,3,584300000.0,7370065,7370065
2022,CA,1047604700,California,337,Furniture and related product manufacturing,3,3217900000.0,39125347,39125347
2022,CO,17774810,Colorado,337,Furniture and related product manufacturing,3,623300000.0,5853355,5853355
2022,CT,48939808,Connecticut,337,Furniture and related product manufacturing,3,272200000.0,3618707,3618707
2022,DE,12607264,Delaware,337,Furniture and related product manufacturing,3,106300000.0,1020279,1020279
2022,FL,513311624,Florida,337,Furniture and related product manufacturing,3,973300000.0,22413989,22413989
2022,GA,213046614,Georgia,337,Furniture and related product manufacturing,3,1117200000.0,10929992,10929992
2022,HI,1283104,Hawaii,337,Furniture and related product manufacturing,3,31700000.0,1437812,1437812
2022,IA,113877318,Iowa,337,Furniture and related product manufacturing,3,709500000.0,3201890,3201890
2022,ID,9187230,Idaho,337,Furniture and related product manufacturing,3,138500000.0,1942951,1942951
2022,IL,392142502,Illinois,337,Furniture and related product manufacturing,3,1276700000.0,12609577,12609577
2022,IN,165193816,Indiana,337,Furniture and related product manufacturing,3,2498000000.0,6841491,6841491
2022,KS,16024914,Kansas,337,Furniture and related product manufacturing,3,260200000.0,2938034,2938034
2022,KY,251225926,Kentucky,337,Furniture and related product manufacturing,3,296900000.0,4521238,4521238
2022,LA,4711434,Louisiana,337,Furniture and related product manufacturing,3,87000000.0,4600892,4600892
2022,MA,70895526,Massachusetts,337,Furniture and related product manufacturing,3,324200000.0,7025465,7025465
2022,MD,133759670,Maryland,337,Furniture and related product manufacturing,3,272000000.0,6183257,6183257
2022,ME,12300796,Maine,337,Furniture and related product manufacturing,3,97200000.0,1391585,1391585
2022,MI,868033692,Michigan,337,Furniture and related product manufacturing,3,2086000000.0,10043906,10043906
2022,MN,121450876,Minnesota,337,Furniture and related product manufacturing,3,839300000.0,5727565,5727565
2022,MO,100927676,Missouri,337,Furniture and related product manufacturing,3,609300000.0,6179285,6179285
2022,MS,169076480,Mississippi,337,Furniture and related product manufacturing,3,1113400000.0,2941237,2941237
2022,MT,3345864,Montana,337,Furniture and related product manufacturing,3,46000000.0,1121533,1121533
2022,NC,418170244,North Carolina,337,Furniture and related product manufacturing,3,2497100000.0,10705768,10705768
2022,ND,2482934,North Dakota,337,Furniture and related product manufacturing,3,59900000.0,780191,780191
2022,NE,14169688,Nebraska,337,Furniture and related product manufacturing,3,93700000.0,1972595,1972595
2022,NH,12039486,New Hampshire,337,Furniture and related product manufacturing,3,65000000.0,1396647,1396647
2022,NJ,256635506,New Jersey,337,Furniture and related product manufacturing,3,734900000.0,9298402,9298402
2022,NM,29322462,New Mexico,337,Furniture and related product manufacturing,3,41600000.0,2112859,2112859
2022,NV,24370700,Nevada,337,Furniture and related product manufacturing,3,165400000.0,3177672,3177672
2022,NY,288207874,New York,337,Furniture and related product manufacturing,3,977000000.0,19713025,19713025
2022,OH,306608698,Ohio,337,Furniture and related product manufacturing,3,1422800000.0,11764950,11764950
2022,OK,6043894,Oklahoma,337,Furniture and related product manufacturing,3,136900000.0,4025327,4025327
2022,OR,54704230,Oregon,337,Furniture and related product manufacturing,3,422200000.0,4245964,4245964
2022,PA,217615450,Pennsylvania,337,Furniture and related product manufacturing,3,1506900000.0,12984655,12984655
2022,RI,8020542,Rhode Island,337,Furniture and related product manufacturing,3,84700000.0,1098275,1098275
2022,SC,62496298,South Carolina,337,Furniture and related product manufacturing,3,639200000.0,5288957,5288957
2022,SD,2205448,South Dakota,337,Furniture and related product manufacturing,3,157800000.0,909156,909156
2022,TN,225912828,Tennessee,337,Furniture and related product manufacturing,3,684300000.0,7063325,7063325
2022,TX,912732596,Texas,337,Furniture and related product manufacturing,3,2061800000.0000002,30118002,30118002
2022,UT,76736982,Utah,337,Furniture and related product manufacturing,3,761100000.0,3393928,3393928
2022,VA,200715570,Virginia,337,Furniture and related product manufacturing,3,757500000.0,8681038,8681038
2022,VT,13767988,Vermont,337,Furniture and related product manufacturing,3,93700000.0,647614,647614
2022,WA,242688464,Washington,337,Furniture and related product manufacturing,3,436000000.0,7786828,7786828
2022,WI,388967226,Wisconsin,337,Furniture and related product manufacturing,3,1088400000.0,5903472,5903472
2022,WV,5598692,West Virginia,337,Furniture and related product manufacturing,3,73500000.0,1774003,1774003
2022,WY,227136,Wyoming,337,Furniture and related product manufacturing,3,10400000.0,581742,581742
2023,AK,363484,Alaska,337,Furniture and related product manufacturing,3,13500000.0,734654,734654
2023,AL,43665192,Alabama,337,Furniture and related product manufacturing,3,904400000.0,5117850,5117850
2023,AR,37161074,Arkansas,337,Furniture and related product manufacturing,3,220200000.0,3069856,3069856
2023,AZ,47877484,Arizona,337,Furniture and related product manufacturing,3,592800000.0,7452073,7452073
2023,CA,1026631550,California,337,Furniture and related product manufacturing,3,3172200000.0,39181667,39181667
2023,CO,18064624,Colorado,337,Furniture and related product manufacturing,3,613800000.0,5912240,5912240
2023,CT,45163784,Connecticut,337,Furniture and related product manufacturing,3,280100000.0,3641369,3641369
2023,DE,8492688,Delaware,337,Furniture and related product manufacturing,3,109500000.0,1035354,1035354
2023,FL,517140488,Florida,337,Furniture and related product manufacturing,3,1012500000.0,22929248,22929248
2023,GA,175100144,Georgia,337,Furniture and related product manufacturing,3,1159700000.0,11063669,11063669
2023,HI,1373730,Hawaii,337,Furniture and related product manufacturing,3,34300000.0,1434950,1434950
2023,IA,145238654,Iowa,337,Furniture and related product manufacturing,3,798100000.0,3214739,3214739
2023,ID,6681594,Idaho,337,Furniture and related product manufacturing,3,135700000.0,1970497,1970497
2023,IL,433067646,Illinois,337,Furniture and related product manufacturing,3,1343300000.0,12633389,12633389
2023,IN,171791324,Indiana,337,Furniture and related product manufacturing,3,2396000000.0,6881373,6881373
2023,KS,18651868,Kansas,337,Furniture and related product manufacturing,3,232100000.0,2949749,2949749
2023,KY,226734482,Kentucky,337,Furniture and related product manufacturing,3,303400000.0,4549953,4549953
2023,LA,4123216,Louisiana,337,Furniture and related product manufacturing,3,86500000.0,4598777,4598777
2023,MA,63061310,Massachusetts,337,Furniture and related product manufacturing,3,350700000.0,7073479,7073479
2023,MD,111085292,Maryland,337,Furniture and related product manufacturing,3,254100000.0,6204927,6204927
2023,ME,10519728,Maine,337,Furniture and related product manufacturing,3,107200000.0,1401992,1401992
2023,MI,771900958,Michigan,337,Furniture and related product manufacturing,3,2023000000.0,10062124,10062124
2023,MN,123247354,Minnesota,337,Furniture and related product manufacturing,3,719200000.0,5752998,5752998
2023,MO,94500042,Missouri,337,Furniture and related product manufacturing,3,635700000.0,6205956,6205956
2023,MS,103769974,Mississippi,337,Furniture and related product manufacturing,3,1030599999.9999999,2942470,2942470
2023,MT,3985210,Montana,337,Furniture and related product manufacturing,3,49200000.0,1130612,1130612
2023,NC,437657174,North Carolina,337,Furniture and related product manufacturing,3,2356800000.0,10871849,10871849
2023,ND,2378924,North Dakota,337,Furniture and related product manufacturing,3,55900000.0,787071,787071
2023,NE,16052446,Nebraska,337,Furniture and related product manufacturing,3,94200000.0,1988172,1988172
2023,NH,16858870,New Hampshire,337,Furniture and related product manufacturing,3,69300000.0,1401530,1401530
2023,NJ,205776520,New Jersey,337,Furniture and related product manufacturing,3,828500000.0,9395315,9395315
2023,NM,26562678,New Mexico,337,Furniture and related product manufacturing,3,40500000.0,2119349,2119349
2023,NV,31540242,Nevada,337,Furniture and related product manufacturing,3,178900000.0,3211077,3211077
2023,NY,306706798,New York,337,Furniture and related product manufacturing,3,1012900000.0,19786543,19786543
2023,OH,323673260,Ohio,337,Furniture and related product manufacturing,3,1445100000.0,11808390,11808390
2023,OK,2432154,Oklahoma,337,Furniture and related product manufacturing,3,126400000.0,4062716,4062716
2023,OR,56414420,Oregon,337,Furniture and related product manufacturing,3,414100000.0,4250392,4250392
2023,PA,215462208,Pennsylvania,337,Furniture and related product manufacturing,3,1534300000.0,13009406,13009406
2023,RI,10101060,Rhode Island,337,Furniture and related product manufacturing,3,83800000.0,1101183,1101183
2023,SC,50929268,South Carolina,337,Furniture and related product manufacturing,3,672500000.0,5390798,5390798
2023,SD,2201364,South Dakota,337,Furniture and related product manufacturing,3,138700000.0,917739,917739
2023,TN,185341184,Tennessee,337,Furniture and related product manufacturing,3,688300000.0,7153029,7153029
2023,TX,1058696260,Texas,337,Furniture and related product manufacturing,3,2134100000.0,30719247,30719247
2023,UT,66007806,Utah,337,Furniture and related product manufacturing,3,757800000.0,3449259,3449259
2023,VA,175473776,Virginia,337,Furniture and related product manufacturing,3,731300000.0,8732034,8732034
2023,VT,5685376,Vermont,337,Furniture and related product manufacturing,3,88800000.0,647722,647722
2023,WA,288302594,Washington,337,Furniture and related product manufacturing,3,428700000.0,7838655,7838655
2023,WI,380283322,Wisconsin,337,Furniture and related product manufacturing,3,1124200000.0,5930350,5930350
2023,WV,2875256,West Virginia,337,Furniture and related product manufacturing,3,72900000.0,1770036,1770036
2023,WY,323960,Wyoming,337,Furniture and related product manufacturing,3,9500000.0,584666,584666
2024,AK,370232,Alaska,337,Furniture and related product manufacturing,3,13300000.0,736537,736537
2024,AL,46756246,Alabama,337,Furniture and related product manufacturing,3,905300000.0,5163055,5163055
2024,AR,33558862,Arkansas,337,Furniture and related product manufacturing,3,237500000.0,3096080,3096080
2024,AZ,66561440,Arizona,337,Furniture and related product manufacturing,3,617000000.0,7556424,7556424
2024,CA,923990764,California,337,Furniture and related product manufacturing,3,3175800000.0,39364774,39364774
2024,CO,19958090,Colorado,337,Furniture and related product manufacturing,3,620700000.0,5988502,5988502
2024,CT,56830726,Connecticut,337,Furniture and related product manufacturing,3,294800000.0,3674449,3674449
2024,DE,8917824,Delaware,337,Furniture and related product manufacturing,3,98200000.0,1050123,1050123
2024,FL,529908598,Florida,337,Furniture and related product manufacturing,3,1070200000.0,23265838,23265838
