STATE/REGION,EXPORT_VAL,EXP_NAICS,EXP_NAICS_DESC,YEAR,EXP_LEVEL,GDP_CODE
AR,14155572,3391,MEDICAL EQUIPMENT AND SUPPLIES,2013,4,339
AR,8219670,313,TEXTILES AND FABRICS,2013,3,313-314
AR,304114201,322,PAPER,2013,3,322
AR,39375571,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
AR,28977807,3326,SPRINGS AND WIRE PRODUCTS,2013,4,332
AR,476319743,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2013,3,335
AR,21469880,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2013,4,339
AR,96527537,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2013,4,322
AR,17257406,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AR,5680411,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2013,4,332
AR,2475352,3351,ELECTRIC LIGHTING EQUIPMENT,2013,4,335
AR,31962876,91,WASTE AND SCRAP,2013,2,NA
AR,8077166,3132,FABRICS,2013,4,313-314
AR,207586664,3222,CONVERTED PAPER PRODUCTS,2013,4,322
AR,11679243,3272,GLASS AND GLASS PRODUCTS,2013,4,327
AR,227441455,3329,OTHER FABRICATED METAL PRODUCTS,2013,4,332
AR,63410249,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2013,4,335
AR,226077051,3353,ELECTRICAL EQUIPMENT,2013,4,335
AR,6106126,314,TEXTILE MILL PRODUCTS,2013,3,313-314
AR,1802892,3274,LIME AND GYPSUM PRODUCTS,2013,4,327
AR,513721607,333,"MACHINERY, EXCEPT ELECTRICAL",2013,3,333
AR,184357091,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2013,4,335
AR,40861,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2013,4,111-112
AR,746030652,311,FOOD AND KINDRED PRODUCTS,2013,3,311-312
AR,796074,211,OIL AND GAS,2013,3,211
AR,796074,2111,OIL AND GAS,2013,4,211
AR,2211766,212,MINERALS AND ORES,2013,3,212
AR,414124290,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2013,2,11
AR,234005,2121,COAL AND PETROLEUM GASES,2013,4,212
AR,302712,2122,METAL ORES,2013,4,212
AR,314009382,111,AGRICULTURAL PRODUCTS,2013,3,111-112
AR,1675049,2123,NONMETALLIC MINERALS,2013,4,212
AR,134922020,1111,OILSEEDS AND GRAINS,2013,4,111-112
AR,874367159,31,"MANUFACTURING, PART1",2013,2,31-33
AR,2624772,1112,VEGETABLES AND MELONS,2013,4,111-112
AR,999802,1113,FRUITS AND TREE NUTS,2013,4,111-112
AR,6656128695,31-33,MANUFACTURED GOODS,2013,2,31-33
AZ,262163885,1119,OTHER AGRICULTURAL PRODUCTS,2013,4,111-112
AZ,16071710,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
AZ,16576056,3111,ANIMAL FOODS,2013,4,311-312
AZ,7129156,1121,CATTLE,2013,4,111-112
AZ,7131605,1123,POULTRY AND EGGS,2013,4,111-112
AZ,121677841,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
AZ,3506270,3113,SUGAR AND CONFECTIONERY PRODUCTS,2013,4,311-312
AZ,308622,1125,FARMED FISH AND RELATED PRODUCTS,2013,4,111-112
AZ,1502327,1129,OTHER ANIMALS,2013,4,111-112
AZ,32411521,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2013,4,311-312
AZ,1200112,113,"FORESTRY PRODUCTS, NESOI",2013,3,113-115
AZ,100334154,3115,DAIRY PRODUCTS,2013,4,311-312
AZ,825930,1132,FORESTRY PRODUCTS,2013,4,113-115
AZ,19478291051,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2013,1,..0
AZ,374182,1133,TIMBER AND LOGS,2013,4,113-115
AZ,2724045,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2013,3,113-115
AZ,2724045,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2013,4,113-115
AZ,2478629936,21,"OIL, GAS, MINERALS AND ORES",2013,2,21
AZ,133623970,93,USED OR SECOND-HAND MERCHANDISE,2013,2,NA
AZ,3952374,3141,TEXTILE FURNISHINGS,2013,4,313-314
AZ,39893785,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2013,4,323
AZ,14209002,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2013,4,327
AZ,283661128,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2013,4,333
AZ,533770674,3332,INDUSTRIAL MACHINERY,2013,4,333
AZ,3784067505,336,TRANSPORTATION EQUIPMENT,2013,3,NA
AZ,14863625,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
AZ,13134529,324,PETROLEUM AND COAL PRODUCTS,2013,3,324
AZ,13134529,3241,PETROLEUM AND COAL PRODUCTS,2013,4,324
AZ,13026182282,33,"MANUFACTURING, PART 3",2013,2,31-33
AZ,104894394,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2013,4,333
AZ,93070712,3361,MOTOR VEHICLES,2013,4,3361-3363
AZ,648869,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2013,2,NA
AZ,24638821,315,APPAREL AND ACCESSORIES,2013,3,315-316
AZ,855525999,325,CHEMICALS,2013,3,325
AZ,434782144,331,PRIMARY METAL MANUFACTURING,2013,3,331
AZ,29371224,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2013,4,333
AZ,28742059,3362,MOTOR VEHICLE BODIES AND TRAILERS,2013,4,3361-3363
AZ,956410,3151,KNIT APPAREL,2013,4,315-316
AZ,21438717,3152,APPAREL,2013,4,315-316
AZ,99212110,3251,BASIC CHEMICALS,2013,4,325
AZ,86233470,3335,METALWORKING MACHINERY,2013,4,333
AZ,231103221,3363,MOTOR VEHICLE PARTS,2013,4,3361-3363
AZ,183062080,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2013,2,NA
AZ,2243694,3159,APPAREL ACCESSORIES,2013,4,315-316
AZ,165567923,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2013,4,325
AZ,4183961,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2013,4,331
AZ,189815602,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2013,4,333
AZ,3416559915,3364,AEROSPACE PRODUCTS AND PARTS,2013,4,NA
AZ,11390014,316,LEATHER AND ALLIED PRODUCTS,2013,3,315-316
AZ,163249475,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2013,4,325
AZ,304003478,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2013,4,331
AZ,329600341,3339,OTHER GENERAL PURPOSE MACHINERY,2013,4,333
AZ,1488194,3365,RAILROAD ROLLING STOCK,2013,4,NA
AZ,4519713,3366,SHIPS AND BOATS,2013,4,NA
AZ,633818,3161,LEATHER AND HIDE TANNING,2013,4,315-316
AZ,1101417,3162,FOOTWEAR,2013,4,315-316
AZ,148330015,3254,PHARMACEUTICALS AND MEDICINES,2013,4,325
AZ,5948414,3315,FOUNDRIES,2013,4,331
AZ,4508045757,334,COMPUTER AND ELECTRONIC PRODUCTS,2013,3,334
AZ,8583691,3369,"TRANSPORTATION EQUIPMENT, NESOI",2013,4,"3364-3466,3369"
AZ,9654779,3169,OTHER LEATHER PRODUCTS,2013,4,315-316
AZ,29148906,3255,"PAINTS, COATINGS, AND ADHESIVES",2013,4,325
AZ,783285577,332,"FABRICATED METAL PRODUCTS, NESOI",2013,3,332
AZ,512150405,3341,COMPUTER EQUIPMENT,2013,4,334
AZ,44784311,337,FURNITURE AND FIXTURES,2013,3,337
AZ,38464,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2013,4,311-312
AZ,3855611,3118,BAKERY AND TORTILLA PRODUCTS,2013,4,311-312
AZ,1775605166,32,"MANUFACTURING, PART 2",2013,2,31-33
AZ,181017532,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2013,4,325
AZ,1207232,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2013,4,332
AZ,509735746,3342,COMMUNICATIONS EQUIPMENT,2013,4,334
AZ,179221119,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
AZ,28712580,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2013,4,337
AZ,91297281,3119,"FOODS, NESOI",2013,4,311-312
AZ,40632293,321,WOOD PRODUCTS,2013,3,321
AZ,69000038,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2013,4,325
AZ,17230570,3322,CUTLERY AND HANDTOOLS,2013,4,332
AZ,2638086891,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
AZ,15445795,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2013,4,337
AZ,46274841,312,BEVERAGES AND TOBACCO PRODUCTS,2013,3,311-312
AZ,12919014,3211,SAWMILL AND WOOD PRODUCTS,2013,4,321
AZ,558929082,326,PLASTICS AND RUBBER PRODUCTS,2013,3,326
AZ,442464078,3261,PLASTICS PRODUCTS,2013,4,326
AZ,19216228,3323,ARCHITECTURAL AND STRUCTURAL METALS,2013,4,332
AZ,25993676,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2013,4,332
AZ,618422034,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2013,4,334
AZ,625936,3379,"FURNITURE RELATED PRODUCTS, NESOI",2013,4,337
AZ,610825247,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2013,3,339
AZ,44106631,3121,BEVERAGES,2013,4,311-312
AZ,5091603,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2013,4,321
AZ,22621676,3219,OTHER WOOD PRODUCTS,2013,4,321
AZ,116465004,3262,RUBBER PRODUCTS,2013,4,326
AZ,69635498,3325,HARDWARE,2013,4,332
AZ,50429562,3346,MAGNETIC AND OPTICAL MEDIA,2013,4,334
AZ,432745616,3391,MEDICAL EQUIPMENT AND SUPPLIES,2013,4,339
AZ,2168210,3122,TOBACCO PRODUCTS,2013,4,311-312
AZ,170399436,313,TEXTILES AND FABRICS,2013,3,313-314
AZ,188966378,322,PAPER,2013,3,322
AZ,78523100,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
AZ,26434141,3326,SPRINGS AND WIRE PRODUCTS,2013,4,332
AZ,1303044908,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2013,3,335
AZ,178079631,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2013,4,339
AZ,31830682,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2013,4,322
AZ,21248758,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AZ,89716159,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2013,4,332
AZ,11197620,3351,ELECTRIC LIGHTING EQUIPMENT,2013,4,335
AZ,177824887,91,WASTE AND SCRAP,2013,2,NA
AZ,92564165,3132,FABRICS,2013,4,313-314
AZ,157135696,3222,CONVERTED PAPER PRODUCTS,2013,4,322
AZ,40549955,3272,GLASS AND GLASS PRODUCTS,2013,4,327
AZ,533852073,3329,OTHER FABRICATED METAL PRODUCTS,2013,4,332
AZ,48806923,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2013,4,335
AZ,523090573,3353,ELECTRICAL EQUIPMENT,2013,4,335
AZ,18815999,314,TEXTILE MILL PRODUCTS,2013,3,313-314
AZ,1843290,3273,CEMENT AND CONCRETE PRODUCTS,2013,4,327
AL,179604724,3131,"FIBERS, YARNS, AND THREADS",2013,4,313-314
AR,107650,3131,"FIBERS, YARNS, AND THREADS",2013,4,313-314
AZ,68783786,3131,"FIBERS, YARNS, AND THREADS",2013,4,313-314
AL,1859914,3273,CEMENT AND CONCRETE PRODUCTS,2013,4,327
AR,38696469,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
AR,2613898,3273,CEMENT AND CONCRETE PRODUCTS,2013,4,327
AZ,39893785,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
AR,379825746,3311,IRON AND STEEL AND FERROALLOY,2013,4,331
AZ,61367658,3311,IRON AND STEEL AND FERROALLOY,2013,4,331
AR,67970214,3313,ALUMINA AND ALUMINUM AND PROCESSING,2013,4,331
AZ,59278633,3313,ALUMINA AND ALUMINUM AND PROCESSING,2013,4,331
AR,34854,3133,FINISHED AND COATED TEXTILE FABRICS,2013,4,313-314
AZ,9051485,3133,FINISHED AND COATED TEXTILE FABRICS,2013,4,313-314
AZ,166430186,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2013,4,311-312
AZ,672095,3274,LIME AND GYPSUM PRODUCTS,2013,4,327
AZ,1557346833,333,"MACHINERY, EXCEPT ELECTRICAL",2013,3,333
AZ,719949792,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2013,4,335
AZ,3234039,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2013,4,111-112
AZ,536127384,311,FOOD AND KINDRED PRODUCTS,2013,3,311-312
AZ,545399745,211,OIL AND GAS,2013,3,211
AZ,545399745,2111,OIL AND GAS,2013,4,211
AZ,1933230191,212,MINERALS AND ORES,2013,3,212
AZ,895067366,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2013,2,11
AZ,117089,2121,COAL AND PETROLEUM GASES,2013,4,212
AZ,1924415228,2122,METAL ORES,2013,4,212
AZ,875071499,111,AGRICULTURAL PRODUCTS,2013,3,111-112
AZ,8697874,2123,NONMETALLIC MINERALS,2013,4,212
AZ,42517532,1111,OILSEEDS AND GRAINS,2013,4,111-112
AZ,807646495,31,"MANUFACTURING, PART1",2013,2,31-33
AZ,371767341,1112,VEGETABLES AND MELONS,2013,4,111-112
AZ,195388702,1113,FRUITS AND TREE NUTS,2013,4,111-112
AZ,15609433943,31-33,MANUFACTURED GOODS,2013,2,31-33
CA,1685840004,1119,OTHER AGRICULTURAL PRODUCTS,2013,4,111-112
CA,102610039,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
CA,397678184,3111,ANIMAL FOODS,2013,4,311-312
CA,5234964,1121,CATTLE,2013,4,111-112
CA,1549769904,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2013,4,311-312
CA,19031298,1123,POULTRY AND EGGS,2013,4,111-112
CA,1119888227,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
CA,12386864,1125,FARMED FISH AND RELATED PRODUCTS,2013,4,111-112
CA,57231379,1129,OTHER ANIMALS,2013,4,111-112
CA,392569394,3113,SUGAR AND CONFECTIONERY PRODUCTS,2013,4,311-312
CA,1807346115,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2013,4,311-312
CA,73072156,113,"FORESTRY PRODUCTS, NESOI",2013,3,113-115
CA,2515728693,3115,DAIRY PRODUCTS,2013,4,311-312
CA,29946353,1132,FORESTRY PRODUCTS,2013,4,113-115
CA,168191551560,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2013,1,..0
CA,43125803,1133,TIMBER AND LOGS,2013,4,113-115
CA,316092428,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2013,3,113-115
CA,316092428,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2013,4,113-115
CA,786084474,21,"OIL, GAS, MINERALS AND ORES",2013,2,21
CA,3041701151,93,USED OR SECOND-HAND MERCHANDISE,2013,2,NA
CA,142314375,3141,TEXTILE FURNISHINGS,2013,4,313-314
CA,482370046,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2013,4,323
CA,306361223,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2013,4,327
CA,1264869550,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2013,4,333
CA,3908162360,3332,INDUSTRIAL MACHINERY,2013,4,333
CA,16163771702,336,TRANSPORTATION EQUIPMENT,2013,3,NA
CA,133904802,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CA,6503093854,324,PETROLEUM AND COAL PRODUCTS,2013,3,324
CA,6503093854,3241,PETROLEUM AND COAL PRODUCTS,2013,4,324
CA,102058724445,33,"MANUFACTURING, PART 3",2013,2,31-33
CA,2835550528,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2013,4,333
CA,1707696808,3361,MOTOR VEHICLES,2013,4,3361-3363
CA,2848414,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2013,2,NA
CA,1786482961,315,APPAREL AND ACCESSORIES,2013,3,315-316
CA,13547254470,325,CHEMICALS,2013,3,325
CA,3214628416,331,PRIMARY METAL MANUFACTURING,2013,3,331
CA,394053693,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2013,4,333
CA,947381105,3362,MOTOR VEHICLE BODIES AND TRAILERS,2013,4,3361-3363
CA,49022175,3151,KNIT APPAREL,2013,4,315-316
CA,1619919135,3152,APPAREL,2013,4,315-316
CA,2758640394,3251,BASIC CHEMICALS,2013,4,325
CA,639167001,3311,IRON AND STEEL AND FERROALLOY,2013,4,331
CA,809597093,3335,METALWORKING MACHINERY,2013,4,333
CA,1960294916,3363,MOTOR VEHICLE PARTS,2013,4,3361-3363
CA,1096648336,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2013,2,NA
CA,117541651,3159,APPAREL ACCESSORIES,2013,4,315-316
CA,1543247786,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2013,4,325
CA,29995045,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2013,4,331
CA,1730388920,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2013,4,333
CA,10851042351,3364,AEROSPACE PRODUCTS AND PARTS,2013,4,NA
CA,753215766,316,LEATHER AND ALLIED PRODUCTS,2013,3,315-316
CA,166546005,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2013,4,325
CA,589797972,3313,ALUMINA AND ALUMINUM AND PROCESSING,2013,4,331
CA,1853754234,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2013,4,331
CA,3617079180,3339,OTHER GENERAL PURPOSE MACHINERY,2013,4,333
CA,17217674,3365,RAILROAD ROLLING STOCK,2013,4,NA
CA,16409707,3161,LEATHER AND HIDE TANNING,2013,4,315-316
CA,415185310,3162,FOOTWEAR,2013,4,315-316
CA,6550416238,3254,PHARMACEUTICALS AND MEDICINES,2013,4,325
CA,101914164,3315,FOUNDRIES,2013,4,331
CA,42689381628,334,COMPUTER AND ELECTRONIC PRODUCTS,2013,3,334
CA,517297612,3369,"TRANSPORTATION EQUIPMENT, NESOI",2013,4,"3364-3466,3369"
CA,321620749,3169,OTHER LEATHER PRODUCTS,2013,4,315-316
CA,421388568,3255,"PAINTS, COATINGS, AND ADHESIVES",2013,4,325
CA,3981826581,332,"FABRICATED METAL PRODUCTS, NESOI",2013,3,332
CA,9944717255,3341,COMPUTER EQUIPMENT,2013,4,334
CA,602573308,337,FURNITURE AND FIXTURES,2013,3,337
CA,58906998,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2013,4,311-312
CA,315940036,3118,BAKERY AND TORTILLA PRODUCTS,2013,4,311-312
CA,25826830179,32,"MANUFACTURING, PART 2",2013,2,31-33
CA,1613554016,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2013,4,325
CA,112329626,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2013,4,332
CA,10113730171,3342,COMMUNICATIONS EQUIPMENT,2013,4,334
CA,2158334137,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
CA,430873897,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2013,4,337
CA,2125345247,3119,"FOODS, NESOI",2013,4,311-312
CA,482740560,321,WOOD PRODUCTS,2013,3,321
CA,493461463,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2013,4,325
CA,271800796,3322,CUTLERY AND HANDTOOLS,2013,4,332
CA,9457007704,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
CA,150425726,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2013,4,337
CA,1938415081,312,BEVERAGES AND TOBACCO PRODUCTS,2013,3,311-312
CA,245915282,3211,SAWMILL AND WOOD PRODUCTS,2013,4,321
CA,2871065643,326,PLASTICS AND RUBBER PRODUCTS,2013,3,326
CA,2200769427,3261,PLASTICS PRODUCTS,2013,4,326
CA,185808610,3323,ARCHITECTURAL AND STRUCTURAL METALS,2013,4,332
CA,310033570,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2013,4,332
CA,10016048185,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2013,4,334
CA,21273685,3379,"FURNITURE RELATED PRODUCTS, NESOI",2013,4,337
CA,14742441627,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2013,3,339
CA,1919540220,3121,BEVERAGES,2013,4,311-312
CA,104059067,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2013,4,321
CA,132766211,3219,OTHER WOOD PRODUCTS,2013,4,321
CA,670296216,3262,RUBBER PRODUCTS,2013,4,326
CA,390009165,3325,HARDWARE,2013,4,332
CA,999544176,3346,MAGNETIC AND OPTICAL MEDIA,2013,4,334
CA,5596018644,3391,MEDICAL EQUIPMENT AND SUPPLIES,2013,4,339
CA,18874861,3122,TOBACCO PRODUCTS,2013,4,311-312
CA,647159824,313,TEXTILES AND FABRICS,2013,3,313-314
CA,1041576147,322,PAPER,2013,3,322
CA,898729459,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
CA,86107318,3326,SPRINGS AND WIRE PRODUCTS,2013,4,332
CA,6104399859,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2013,3,335
CA,9146422983,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2013,4,339
CA,44571826,3131,"FIBERS, YARNS, AND THREADS",2013,4,313-314
CA,227883215,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2013,4,322
CA,199820875,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
CA,533758829,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2013,4,332
CA,428582231,3351,ELECTRIC LIGHTING EQUIPMENT,2013,4,335
CA,5423633227,91,WASTE AND SCRAP,2013,2,NA
CA,555882855,3132,FABRICS,2013,4,313-314
CA,813692932,3222,CONVERTED PAPER PRODUCTS,2013,4,322
CA,329436060,3272,GLASS AND GLASS PRODUCTS,2013,4,327
CA,2091978667,3329,OTHER FABRICATED METAL PRODUCTS,2013,4,332
CA,661857622,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2013,4,335
CA,46705143,3133,FINISHED AND COATED TEXTILE FABRICS,2013,4,313-314
CA,276219177,314,TEXTILE MILL PRODUCTS,2013,3,313-314
CA,482370046,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
CA,42549367,3273,CEMENT AND CONCRETE PRODUCTS,2013,4,327
CA,20561934,3274,LIME AND GYPSUM PRODUCTS,2013,4,327
CA,14559701324,333,"MACHINERY, EXCEPT ELECTRICAL",2013,3,333
CA,3468520154,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2013,4,335
CA,129274869,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2013,4,111-112
CA,10283172798,311,FOOD AND KINDRED PRODUCTS,2013,3,311-312
CA,259090167,211,OIL AND GAS,2013,3,211
CA,259090167,2111,OIL AND GAS,2013,4,211
CA,526994307,212,MINERALS AND ORES,2013,3,212
CA,14270415727,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2013,2,11
CA,248607885,2121,COAL AND PETROLEUM GASES,2013,4,212
CA,208760811,2122,METAL ORES,2013,4,212
CA,13778641104,111,AGRICULTURAL PRODUCTS,2013,3,111-112
CA,69625611,2123,NONMETALLIC MINERALS,2013,4,212
CA,304722316,1111,OILSEEDS AND GRAINS,2013,4,111-112
CA,15684665607,31,"MANUFACTURING, PART1",2013,2,31-33
CA,1715682975,1112,VEGETABLES AND MELONS,2013,4,111-112
CA,9943120940,1113,FRUITS AND TREE NUTS,2013,4,111-112
CA,143570220231,31-33,MANUFACTURED GOODS,2013,2,31-33
CO,2443490,1119,OTHER AGRICULTURAL PRODUCTS,2013,4,111-112
CO,5376217,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
CO,25407146,3111,ANIMAL FOODS,2013,4,311-312
CO,210745,1121,CATTLE,2013,4,111-112
CO,1180814505,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2013,4,311-312
CO,370886,1123,POULTRY AND EGGS,2013,4,111-112
CO,15397877,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
CO,775429,1129,OTHER ANIMALS,2013,4,111-112
CO,10309941,3113,SUGAR AND CONFECTIONERY PRODUCTS,2013,4,311-312
CO,9823393,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2013,4,311-312
CO,3309040,113,"FORESTRY PRODUCTS, NESOI",2013,3,113-115
CO,152019449,3115,DAIRY PRODUCTS,2013,4,311-312
CO,3284514,1132,FORESTRY PRODUCTS,2013,4,113-115
CO,8545014991,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2013,1,..0
CO,24526,1133,TIMBER AND LOGS,2013,4,113-115
CO,407888,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2013,3,113-115
CO,407888,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2013,4,113-115
CO,344632948,21,"OIL, GAS, MINERALS AND ORES",2013,2,21
CO,60789639,93,USED OR SECOND-HAND MERCHANDISE,2013,2,NA
CO,40639192,3141,TEXTILE FURNISHINGS,2013,4,313-314
CO,59174913,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2013,4,323
CO,19537975,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2013,4,327
CO,108907269,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2013,4,333
CO,452932722,336,TRANSPORTATION EQUIPMENT,2013,3,NA
CO,13246675,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CO,108716052,324,PETROLEUM AND COAL PRODUCTS,2013,3,324
CO,5028969938,33,"MANUFACTURING, PART 3",2013,2,31-33
CO,160989835,3332,INDUSTRIAL MACHINERY,2013,4,333
CO,101986264,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2013,4,333
CO,44530685,3361,MOTOR VEHICLES,2013,4,3361-3363
