YEAR,STATE/REGION,GDP_IMP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2016,NJ,108045889198,New Jersey,..0,All industry total,1,578651400000.0,8873584,8873584
2016,NM,2290278987,New Mexico,..0,All industry total,1,90476000000.0,2092555,2092555
2016,NV,10560142494,Nevada,..0,All industry total,1,153318000000.0,2919555,2919555
2016,NY,130055055264,New York,..0,All industry total,1,1556830000000.0,19636391,19636391
2016,OH,64243544342,Ohio,..0,All industry total,1,627294700000.0,11640060,11640060
2016,OK,8482305597,Oklahoma,..0,All industry total,1,182238800000.0,3928143,3928143
2016,OR,17593040053,Oregon,..0,All industry total,1,211782400000.0,4093271,4093271
2016,PA,77131539318,Pennsylvania,..0,All industry total,1,733165900000.0,12788468,12788468
2016,RI,8744651317,Rhode Island,..0,All industry total,1,57714600000.0,1057816,1057816
2016,SC,36107126097,South Carolina,..0,All industry total,1,217555500000.0,4963031,4963031
2016,SD,1030677216,South Dakota,..0,All industry total,1,49842600000.0,863693,863693
2016,TN,75229319192,Tennessee,..0,All industry total,1,339350200000.0,6651277,6651277
2016,TX,229044765367,Texas,..0,All industry total,1,1582981500000.0,27914064,27914064
2016,UT,12978434798,Utah,..0,All industry total,1,159330600000.0,3044241,3044241
2016,VA,25867709439,Virginia,..0,All industry total,1,499032400000.0,8417651,8417651
2016,VT,3703468556,Vermont,..0,All industry total,1,31840200000.0,624366,624366
2016,WA,46974752550,Washington,..0,All industry total,1,489790200000.0,7299961,7299961
2016,WI,22398742914,Wisconsin,..0,All industry total,1,315420000000.0,5775170,5775170
2016,WV,3331298912,West Virginia,..0,All industry total,1,71248900000.0,1832435,1832435
2016,WY,876524791,Wyoming,..0,All industry total,1,36105900000.0,585243,585243
2017,AK,1720967358,Alaska,..0,All industry total,1,53550900000.0,740983,740983
2017,AL,23594533595,Alabama,..0,All industry total,1,216615500000.0,4877989,4877989
2017,AR,9292164961,Arkansas,..0,All industry total,1,123882600000.0,3003855,3003855
2017,AZ,20513017274,Arizona,..0,All industry total,1,333099000000.0,7048088,7048088
2017,CA,440223194052,California,..0,All industry total,1,2740550300000.0,39337785,39337785
2017,CO,12946013358,Colorado,..0,All industry total,1,350209100000.0,5617421,5617421
2017,CT,18669150542,Connecticut,..0,All industry total,1,273875099999.99997,3575324,3575324
2017,DE,7658778372,Delaware,..0,All industry total,1,69555600000.0,957942,957942
2017,FL,75331425172,Florida,..0,All industry total,1,1014866900000.0,20977089,20977089
2017,GA,91256198959,Georgia,..0,All industry total,1,583543300000.0,10417031,10417031
2017,HI,3808650265,Hawaii,..0,All industry total,1,87436400000.0,1425763,1425763
2017,IA,9144771667,Iowa,..0,All industry total,1,187125000000.0,3143734,3143734
2017,ID,5642618912,Idaho,..0,All industry total,1,72935100000.0,1719745,1719745
2017,IL,135897909521,Illinois,..0,All industry total,1,832826800000.0,12779893,12779893
2017,IN,54396233296,Indiana,..0,All industry total,1,357535800000.0,6662068,6662068
2017,KS,10783595603,Kansas,..0,All industry total,1,166273600000.0,2910892,2910892
2017,KY,47003133756,Kentucky,..0,All industry total,1,203564000000.0,4455590,4455590
2017,LA,37688191571,Louisiana,..0,All industry total,1,239830700000.0,4673673,4673673
2017,MA,34497916937,Massachusetts,..0,All industry total,1,530129400000.0,6863560,6863560
2017,MD,32293044551,Maryland,..0,All industry total,1,399714500000.0,6028186,6028186
2017,ME,3299375390,Maine,..0,All industry total,1,63000600000.0,1335743,1335743
2017,MI,140036271962,Michigan,..0,All industry total,1,505101500000.0,9976752,9976752
2017,MN,29635532236,Minnesota,..0,All industry total,1,354721900000.0,5569283,5569283
2017,MO,18777147965,Missouri,..0,All industry total,1,311273800000.0,6111382,6111382
2017,MS,14917774293,Mississippi,..0,All industry total,1,110281400000.0,2990674,2990674
2017,MT,4304494781,Montana,..0,All industry total,1,48470500000.0,1053862,1053862
2017,NC,47479901168,North Carolina,..0,All industry total,1,546810100000.0,10275758,10275758
2017,ND,2733422030,North Dakota,..0,All industry total,1,56530200000.0,756755,756755
2017,NE,3753704737,Nebraska,..0,All industry total,1,123219900000.0,1916998,1916998
2017,NH,11349717595,New Hampshire,..0,All industry total,1,81179600000.0,1350395,1350395
2017,NJ,112615383059,New Jersey,..0,All industry total,1,590086700000.0,8888147,8888147
2017,NM,2277098058,New Mexico,..0,All industry total,1,93210100000.0,2092844,2092844
2017,NV,12274108694,Nevada,..0,All industry total,1,163199100000.0,2972097,2972097
2017,NY,126569989596,New York,..0,All industry total,1,1624800700000.0,19593849,19593849
2017,OH,67482470900,Ohio,..0,All industry total,1,652187500000.0,11665706,11665706
2017,OK,9694990947,Oklahoma,..0,All industry total,1,192538600000.0,3933602,3933602
2017,OR,18299873023,Oregon,..0,All industry total,1,225534500000.0,4147294,4147294
2017,PA,83210663370,Pennsylvania,..0,All industry total,1,754318000000.0,12794679,12794679
2017,RI,9351254152,Rhode Island,..0,All industry total,1,58771600000.0,1056554,1056554
2017,SC,37450058714,South Carolina,..0,All industry total,1,224937600000.0,5027102,5027102
2017,SD,1098529291,South Dakota,..0,All industry total,1,51615100000.0,873732,873732
2017,TN,78749329638,Tennessee,..0,All industry total,1,355417500000.0,6714748,6714748
2017,TX,262583832362,Texas,..0,All industry total,1,1667313000000.0,28291024,28291024
2017,UT,13895887659,Utah,..0,All industry total,1,172075000000.0,3103540,3103540
2017,VA,29063076364,Virginia,..0,All industry total,1,515167200000.0,8471011,8471011
2017,VT,3590051348,Vermont,..0,All industry total,1,32589200000.0,625132,625132
2017,WA,49818515128,Washington,..0,All industry total,1,527169400000.0,7427951,7427951
2017,WI,27680230420,Wisconsin,..0,All industry total,1,321886800000.0,5793147,5793147
2017,WV,3396102132,West Virginia,..0,All industry total,1,75172400000.0,1818683,1818683
2017,WY,858232461,Wyoming,..0,All industry total,1,37620300000.0,579994,579994
2018,AK,1901779467,Alaska,..0,All industry total,1,54762000000.0,736624,736624
2018,AL,26210853961,Alabama,..0,All industry total,1,226263800000.0,4891628,4891628
2018,AR,11496375801,Arkansas,..0,All industry total,1,129213800000.0,3012161,3012161
2018,AZ,22350851510,Arizona,..0,All industry total,1,353671000000.0,7164228,7164228
2018,CA,440198629909,California,..0,All industry total,1,2899530900000.0,39437463,39437463
2018,CO,13478189533,Colorado,..0,All industry total,1,373923100000.0,5697155,5697155
2018,CT,19847181637,Connecticut,..0,All industry total,1,280535400000.0,3574561,3574561
2018,DE,8892340755,Delaware,..0,All industry total,1,73376000000.0,966985,966985
2018,FL,80572777307,Florida,..0,All industry total,1,1072085600000.0001,21254926,21254926
2018,GA,98616361875,Georgia,..0,All industry total,1,612803400000.0,10519389,10519389
2018,HI,4521496986,Hawaii,..0,All industry total,1,90933500000.0,1423102,1423102
2018,IA,10702282974,Iowa,..0,All industry total,1,193155100000.0,3149900,3149900
2018,ID,6880614073,Idaho,..0,All industry total,1,79072400000.0,1752074,1752074
2018,IL,156724089588,Illinois,..0,All industry total,1,871024200000.0,12724685,12724685
2018,IN,61645507986,Indiana,..0,All industry total,1,377376900000.0,6698481,6698481
2018,KS,12291983874,Kansas,..0,All industry total,1,173373000000.0,2912748,2912748
2018,KY,54390069399,Kentucky,..0,All industry total,1,210509100000.0,4464273,4464273
2018,LA,40013822414,Louisiana,..0,All industry total,1,256444400000.0,4664450,4664450
2018,MA,35507327591,Massachusetts,..0,All industry total,1,559605000000.0,6885720,6885720
2018,MD,35116186633,Maryland,..0,All industry total,1,410771800000.0,6042153,6042153
2018,ME,3843078287,Maine,..0,All industry total,1,66216000000.0,1340123,1340123
2018,MI,146243898279,Michigan,..0,All industry total,1,525240800000.00006,9987286,9987286
2018,MN,32868331399,Minnesota,..0,All industry total,1,372439200000.0,5608762,5608762
2018,MO,20530137732,Missouri,..0,All industry total,1,320451600000.0,6125986,6125986
2018,MS,16523677928,Mississippi,..0,All industry total,1,113166400000.0,2982879,2982879
2018,MT,4689728017,Montana,..0,All industry total,1,51152100000.0,1061818,1061818
2018,NC,53221018606,North Carolina,..0,All industry total,1,568037300000.0,10391358,10391358
2018,ND,3359136637,North Dakota,..0,All industry total,1,60377100000.0,760062,760062
2018,NE,4438762175,Nebraska,..0,All industry total,1,127954400000.0,1925512,1925512
2018,NH,12484501510,New Hampshire,..0,All industry total,1,83859400000.0,1355064,1355064
2018,NJ,127772214652,New Jersey,..0,All industry total,1,619340200000.0,8891730,8891730
2018,NM,2558561309,New Mexico,..0,All industry total,1,98838200000.0,2093754,2093754
2018,NV,11769359827,Nevada,..0,All industry total,1,172547900000.0,3030725,3030725
2018,NY,137005438855,New York,..0,All industry total,1,1710665600000.0,19544098,19544098
2018,OH,70004146091,Ohio,..0,All industry total,1,672540100000.0,11680892,11680892
2018,OK,11228613043,Oklahoma,..0,All industry total,1,204193900000.0,3943488,3943488
2018,OR,20006608864,Oregon,..0,All industry total,1,238466900000.0,4183538,4183538
2018,PA,88409149565,Pennsylvania,..0,All industry total,1,780620700000.0,12809107,12809107
2018,RI,10514461783,Rhode Island,..0,All industry total,1,60064900000.0,1059338,1059338
2018,SC,40077962350,South Carolina,..0,All industry total,1,236561700000.0,5091702,5091702
2018,SD,1111200415,South Dakota,..0,All industry total,1,53349500000.0,879386,879386
2018,TN,85938498704,Tennessee,..0,All industry total,1,369713200000.0,6778180,6778180
2018,TX,303665218805,Texas,..0,All industry total,1,1808026900000.0,28624564,28624564
2018,UT,15119818554,Utah,..0,All industry total,1,186805700000.0,3155153,3155153
2018,VA,29343357921,Virginia,..0,All industry total,1,537158300000.00006,8510920,8510920
2018,VT,3437388293,Vermont,..0,All industry total,1,33482600000.0,624802,624802
2018,WA,54635666251,Washington,..0,All industry total,1,570337800000.0,7526793,7526793
2018,WI,30835566507,Wisconsin,..0,All industry total,1,335144300000.0,5809319,5809319
2018,WV,3407622006,West Virginia,..0,All industry total,1,79794300000.0,1805953,1805953
2018,WY,1082925793,Wyoming,..0,All industry total,1,39614500000.0,579054,579054
2019,AK,2287159022,Alaska,..0,All industry total,1,54549600000.0,733603,733603
2019,AL,28308682587,Alabama,..0,All industry total,1,234798200000.0,4907965,4907965
2019,AR,9621432399,Arkansas,..0,All industry total,1,132625799999.99998,3020985,3020985
2019,AZ,26476538433,Arizona,..0,All industry total,1,375376700000.0,7291843,7291843
2019,CA,407516155058,California,..0,All industry total,1,3068629700000.0,39437610,39437610
2019,CO,13098443608,Colorado,..0,All industry total,1,397843600000.0,5758486,5758486
2019,CT,20063273335,Connecticut,..0,All industry total,1,286451900000.0,3566022,3566022
2019,DE,9508429430,Delaware,..0,All industry total,1,78710500000.0,976668,976668
2019,FL,81689576915,Florida,..0,All industry total,1,1133718000000.0,21492056,21492056
2019,GA,101854437522,Georgia,..0,All industry total,1,646695800000.0,10628020,10628020
2019,HI,3780570510,Hawaii,..0,All industry total,1,93240200000.0,1415615,1415615
2019,IA,10019091786,Iowa,..0,All industry total,1,196262500000.0,3159596,3159596
2019,ID,5122703314,Idaho,..0,All industry total,1,84429400000.0,1789060,1789060
2019,IL,163390324076,Illinois,..0,All industry total,1,895601800000.0,12667017,12667017
2019,IN,64451317037,Indiana,..0,All industry total,1,384838700000.0,6731010,6731010
2019,KS,12129842417,Kansas,..0,All industry total,1,176068800000.0,2912635,2912635
2019,KY,56760353249,Kentucky,..0,All industry total,1,220678800000.0,4472345,4472345
2019,LA,29380262967,Louisiana,..0,All industry total,1,257499000000.0,4658285,4658285
2019,MA,36472432695,Massachusetts,..0,All industry total,1,588069500000.0,6894883,6894883
2019,MD,35463385346,Maryland,..0,All industry total,1,419391600000.0,6054954,6054954
2019,ME,4630673318,Maine,..0,All industry total,1,69708700000.0,1345770,1345770
2019,MI,141603893424,Michigan,..0,All industry total,1,540237300000.00006,9984795,9984795
2019,MN,29833170620,Minnesota,..0,All industry total,1,384850200000.0,5640053,5640053
2019,MO,20456525070,Missouri,..0,All industry total,1,334750200000.0,6140475,6140475
2019,MS,16900535936,Mississippi,..0,All industry total,1,116135700000.0,2978227,2978227
2019,MT,4647584493,Montana,..0,All industry total,1,52715600000.0,1070123,1070123
2019,NC,59237953987,North Carolina,..0,All industry total,1,592449600000.0,10501384,10501384
2019,ND,3418056963,North Dakota,..0,All industry total,1,60892500000.0,763724,763724
2019,NE,4264889905,Nebraska,..0,All industry total,1,132848200000.00002,1932571,1932571
2019,NH,10505840205,New Hampshire,..0,All industry total,1,87868200000.0,1360783,1360783
2019,NJ,126098423290,New Jersey,..0,All industry total,1,643317700000.0,8891258,8891258
2019,NM,4388205144,New Mexico,..0,All industry total,1,103821000000.0,2099634,2099634
2019,NV,10938517372,Nevada,..0,All industry total,1,184611100000.0,3090771,3090771
2019,NY,132701792080,New York,..0,All industry total,1,1787470900000.0,19463131,19463131
2019,OH,68810658364,Ohio,..0,All industry total,1,702914800000.0,11696507,11696507
2019,OK,11817433891,Oklahoma,..0,All industry total,1,205992700000.0,3960676,3960676
2019,OR,18648275931,Oregon,..0,All industry total,1,248781800000.0,4216116,4216116
2019,PA,89720879815,Pennsylvania,..0,All industry total,1,802233100000.0,12798883,12798883
2019,RI,11544101257,Rhode Island,..0,All industry total,1,62814700000.0,1058158,1058158
2019,SC,42224289830,South Carolina,..0,All industry total,1,249575700000.0,5157702,5157702
2019,SD,1143507176,South Dakota,..0,All industry total,1,55175800000.0,887127,887127
2019,TN,86924017921,Tennessee,..0,All industry total,1,385833000000.0,6830325,6830325
2019,TX,294181142663,Texas,..0,All industry total,1,1864872300000.0,28986794,28986794
2019,UT,15245157198,Utah,..0,All industry total,1,201312200000.0,3203383,3203383
2019,VA,29934741709,Virginia,..0,All industry total,1,561701800000.0,8556642,8556642
2019,VT,3482234449,Vermont,..0,All industry total,1,34760300000.0,624046,624046
2019,WA,52699605560,Washington,..0,All industry total,1,608643400000.0,7614024,7614024
2019,WI,28320943710,Wisconsin,..0,All industry total,1,346906600000.0,5824581,5824581
2019,WV,3514117102,West Virginia,..0,All industry total,1,80242400000.0,1795263,1795263
2019,WY,1472363435,Wyoming,..0,All industry total,1,40029500000.0,580116,580116
2020,AK,2367315272,Alaska,..0,All industry total,1,51861700000.0,732906,732906
2020,AL,25482593828,Alabama,..0,All industry total,1,235859000000.0,5032962,5032962
2020,AR,8621182549,Arkansas,..0,All industry total,1,136145900000.0,3014399,3014399
2020,AZ,25597387842,Arizona,..0,All industry total,1,390503200000.0,7186647,7186647
2020,CA,395290855951,California,..0,All industry total,1,3072927600000.0,39527808,39527808
2020,CO,12012789481,Colorado,..0,All industry total,1,396981100000.0,5786873,5786873
2020,CT,17953907136,Connecticut,..0,All industry total,1,278747900000.0,3579643,3579643
2020,DE,9110719504,Delaware,..0,All industry total,1,77757200000.0,991890,991890
2020,FL,76691826784,Florida,..0,All industry total,1,1144653200000.0,21591325,21591325
2020,GA,98729991400,Georgia,..0,All industry total,1,638488300000.0,10732595,10732595
2020,HI,1911632208,Hawaii,..0,All industry total,1,84788000000.0,1451130,1451130
2020,IA,8940693192,Iowa,..0,All industry total,1,199449600000.0,3191081,3191081
2020,ID,5512327993,Idaho,..0,All industry total,1,88056800000.0,1849328,1849328
2020,IL,155720163680,Illinois,..0,All industry total,1,860807800000.0,12795348,12795348
2020,IN,63890237920,Indiana,..0,All industry total,1,378293000000.0,6790290,6790290
2020,KS,10392448591,Kansas,..0,All industry total,1,175385600000.0,2938274,2938274
2020,KY,54572797847,Kentucky,..0,All industry total,1,218948600000.0,4508271,4508271
2020,LA,20717082563,Louisiana,..0,All industry total,1,233652000000.0,4652145,4652145
2020,MA,34954298758,Massachusetts,..0,All industry total,1,592855500000.0,6985320,6985320
2020,MD,30469197877,Maryland,..0,All industry total,1,413804500000.0,6178387,6178387
2020,ME,4746036354,Maine,..0,All industry total,1,72309700000.0,1364546,1364546
2020,MI,115152410055,Michigan,..0,All industry total,1,530161300000.00006,10072294,10072294
2020,MN,28042155720,Minnesota,..0,All industry total,1,378969400000.0,5710562,5710562
2020,MO,18665353169,Missouri,..0,All industry total,1,335970800000.0,6155074,6155074
2020,MS,15712013600,Mississippi,..0,All industry total,1,117441600000.0,2958385,2958385
2020,MT,3944504775,Montana,..0,All industry total,1,53057300000.0,1087156,1087156
2020,NC,60861178131,North Carolina,..0,All industry total,1,600226900000.0,10450215,10450215
2020,ND,2839873988,North Dakota,..0,All industry total,1,56321400000.0,779612,779612
